date (dd-mm-yyyy),webTitle,short_description,webUrl,imageUrl
27-11-2020,MPs’ fury as 55m people in England face months in top tiers, Not the time ‘to take foot off the beast’ says PM as scientists emphasise enduring risk of Covid ,https://www.theguardian.com/world/2020/nov/26/tough-sweeping-covid-rules-cover-99-of-population-in-england,https://media.guim.co.uk/0afd75b280001c24e4e2641da33f14d19947dbe3/0_30_3500_2101/500.jpg
28-11-2020,Extremely vulnerable in UK given high priority for coronavirus vaccine,"Those with conditions such as blood, bone or lung cancer put in same category on interim guidance list as over-70s",https://www.theguardian.com/world/2020/nov/28/extremely-vulnerable-in-uk-given-high-priority-for-coronavirus-vaccine,https://media.guim.co.uk/c84600a93405cdc3dee4aca9c5048bd7163d8399/0_75_2244_1346/500.jpg
29-11-2020,UK records 479 more deaths - as it happened,US surpasses 13m Covid cases as experts urge caution over Thanksgiving weekend; South Australia records two new cases; and Italy to ease measures in five regions,https://www.theguardian.com/world/live/2020/nov/28/coronavirus-live-news-us-hospitalisations-at-record-level-as-victoria-passes-elimination-benchmark,https://media.guim.co.uk/709bc270aeb0b8714dc3a6a3c6b241b969167098/0_228_3434_2061/500.jpg
30-11-2020,Covid infections in England down by nearly a third since second lockdown, R number now stands below 1 after 30% drop in cases across country over almost a fortnight <br>,https://www.theguardian.com/world/2020/nov/30/covid-infections-england-drop-second-lockdown,https://media.guim.co.uk/d26e0b3659ed8070c2a764f54cb55ca65ffbb456/0_174_3500_2101/500.jpg
01-12-2020,Facebook and YouTube accused of complicity in Vietnam repression,Amnesty report accuses sites of openly signalling they will bow to authoritarian regimes,https://www.theguardian.com/world/2020/dec/01/facebook-youtube-google-accused-complicity-vietnam-repression,https://media.guim.co.uk/f1b305a0b2633183f508e1bdb98ae7f01e8991bf/0_116_3500_2100/500.jpg
02-12-2020,"England's new Covid rules: what is allowed in tiers 1, 2 and 3?","Most people are in higher tiers, which means no indoor mixing and strict limits on hospitality",https://www.theguardian.com/world/2020/nov/26/englands-new-covid-rules-what-is-allowed-in-tiers-1-2-and-3,https://media.guim.co.uk/af7a930ef92e99224ab39122c29f362735d6984a/0_83_4645_2787/500.jpg
03-12-2020,Iran misinformation campaign accuses Kylie Moore-Gilbert of colluding with Bahraini ex-MP to spy for Israel,Report on state-run TV about Australian-British academic shows photos of her visiting Jerusalem,https://www.theguardian.com/world/2020/dec/03/kylie-moore-gilbert-iran-launches-misinformation,https://media.guim.co.uk/55a4f983c3f262f02cdbcc1b6de69a382432cc87/0_16_1000_600/500.jpg
04-12-2020,NHS staff no longer top priority for vaccine despite fear of third wave,Health officials warn infections at Christmas gatherings could lead to overwhelmed hospitals,https://www.theguardian.com/world/2020/dec/04/nhs-staff-no-longer-top-priority-for-covid-vaccine-despite-fear-of-third-wave,https://media.guim.co.uk/957a2891cc4148e31e32fd853d2901a41f5b490f/0_156_4856_2915/500.jpg
05-12-2020,George Soros: Orbán turns to familiar scapegoat as Hungary rows with EU,Rightwing prime minister Viktor Orbán reignites anti-Soros rhetoric with EU dispute,https://www.theguardian.com/world/2020/dec/05/george-soros-orban-turns-to-familiar-scapegoat-as-hungary-rows-with-eu,https://media.guim.co.uk/5f2feb750cbf76f539f101466b790db4f1e3aa7e/0_480_5202_3121/500.jpg
06-12-2020,US infections reach new high as Australian state eases restrictions – as it happened,WHO says virus spreading fast despite vaccine progress; French infections rise to 2.29m; Brazil reports 627 new deaths. Follow latest updates ,https://www.theguardian.com/world/live/2020/dec/05/coronavirus-live-news-us-averages-1800-deaths-as-day-as-nsw-investigates-link-to-airline-crews,https://media.guim.co.uk/8536fbbff258eaca4e980599d9b3f0ae922d9c3d/0_141_5056_3033/500.jpg
07-12-2020,Doctors step up drive for probe into PPE and Covid deaths among health workers,Three groups say they will challenge government’s refusal to hold public inquiry i,https://www.theguardian.com/world/2020/dec/07/doctors-step-up-drive-for-probe-into-ppe-and-covid-deaths-among-health-workers,https://media.guim.co.uk/b0f7b326e07be5734bdfbc768d69c37fa6a028e5/183_418_610_366/500.jpg
08-12-2020,UK trial to mix and match Covid vaccines to try to improve potency,Pilot planned for January will give subjects a shot of both Oxford/AstraZeneca and Pfizer/BioNTech versions<br>,https://www.theguardian.com/world/2020/dec/08/covid-mixed-vaccine-trial-likely-to-begin-in-uk-next-month,https://media.guim.co.uk/b115284103dab1cddbea3a7df105aefb93d78636/0_138_4134_2481/500.jpg
09-12-2020,'Being young' leads to detention in China's Xinjiang region,Chinese authorities using a data-driven ‘predictive policing’ network to intern people from Muslim minorities,https://www.theguardian.com/world/2020/dec/09/being-young-leads-to-detention-in-chinas-xingiang-region,https://media.guim.co.uk/9a44fccb4f886cb132831611ed9f415f5181ff26/0_275_4330_2599/500.jpg
10-12-2020,Spain’s rate of confirmed cases at lowest level since August – as it happened, This blog is now closed. We’ve launched a new blog at the link below: ,https://www.theguardian.com/world/live/2020/dec/09/coronavirus-live-news-uk-science-chief-warns-britons-may-still-need-masks-next-winter-rudy-giuliani-to-leave-hospital,https://media.guim.co.uk/e19861ddf4555fbf3bfa63eadbb2f8080d79dabb/0_512_3000_1801/500.jpg
11-12-2020,£165m in emergency loans given to hard-hit UK arts organisations,New government loans welcomed by National Theatre as ‘a vital lifeline that will form part of our recovery’,https://www.theguardian.com/world/2020/dec/11/165m-in-emergency-loans-given-to-hard-hit-uk-arts-organisations,https://media.guim.co.uk/33d697af8a142f3d7be529b74f6d2af4c934908b/0_54_4506_2705/500.jpg
12-12-2020,UK government 'has underestimated takeup for Hong Kong resettlement scheme',"Survey finds more than 600,000 may want to move to Britain, many within two years of January start date",https://www.theguardian.com/world/2020/dec/12/uk-government-underestimates-takeup-hong-kong-resettlement,https://media.guim.co.uk/bc982cfa3e894a9d26d9ff1648f8602e46de3f31/0_110_3500_2100/500.jpg
13-12-2020,WHO warns number of deaths surging – as it happened,This blog is now closed. We’ve launched a new blog at the link below: ,https://www.theguardian.com/world/live/2020/dec/12/coronavirus-live-news-brazil-investigates-reinfection-australia-pins-hopes-on-oxford-vaccine,https://media.guim.co.uk/3e7d1d32e1bdc3b824aaf7040c7c5742ca841f3b/0_22_3255_1954/500.jpg
14-12-2020,Blood donor rules to be relaxed for gay and bisexual men in England,Policy change due in 2021 will allow gay and bisexual men in long-term relationships to give blood,https://www.theguardian.com/world/2020/dec/14/blood-donor-rules-to-be-relaxed-for-gay-and-bisexual-men-in-england,https://media.guim.co.uk/861a8f95397f49957b3d5b903af5007bccd9ce91/0_2505_3097_1858/500.jpg
15-12-2020,Football charity sees Covid crisis hitting the poorest hardest,Jack Reynolds from Football Beyond Borders tells of the uphill struggles facing youngsters,https://www.theguardian.com/world/2020/dec/15/football-charity-sees-covid-crisis-hitting-the-poorest-hardest,https://media.guim.co.uk/8b581270b832ee8958182c93dc84d6b6c3add2e4/0_61_4119_2472/500.jpg
16-12-2020,Senior faith leaders call for global decriminalisation of LGBT+ people,More than 370 sign declaration demanding ban on conversion practices before UK conference <br>,https://www.theguardian.com/world/2020/dec/16/senior-faith-leaders-call-for-global-decriminalisation-of-lgbt-people,https://media.guim.co.uk/8621be91cf4b106c87a50554461d7a53365fe2da/0_150_4068_2441/500.jpg
17-12-2020,Detention of former Saudi crown prince 'risks security of west',"Mohammed bin Nayef does not have access to lawyer, family or doctor, according to evidence given to MPs",https://www.theguardian.com/world/2020/dec/17/detention-former-saudi-crown-prince-security-west-say-mps,https://media.guim.co.uk/54af7446638ceebbd251efc89eaed9601126df8e/0_238_3500_2100/500.jpg
18-12-2020,Carrot the deer found in Ontario with arrow sticking out of his head,Wildlife photographer Lee-Anne Carver is trying to share Carrot’s plight in hopes of saving injured deer,https://www.theguardian.com/world/2020/dec/17/canada-carrot-deer-arrow-sticking-out-of-head,https://media.guim.co.uk/481c7e4d1a4117aec6caf6d7f681a02a0e9b2d07/0_212_2048_1229/500.jpg
19-12-2020,FDA authorizes Moderna coronavirus vaccine for emergency use across the US,"Moderna’s is the second Covid-19 vaccine to receive such approval, following Pfizer’s vaccine, which uses the same technology",https://www.theguardian.com/world/2020/dec/18/fda-authorizes-moderna-coronavirus-vaccine-emergency-use-across-the-us,https://media.guim.co.uk/bbfd310adac4d16922b1af70ec76b2c1b878872c/0_309_4706_2823/500.jpg
20-12-2020,"Sydney Covid restrictions explained: limits on gatherings, venues and the northern beaches lockdown",Here’s everything you need to know about the new rules in place across Sydney and in the northern beaches hotspot,https://www.theguardian.com/world/2020/dec/20/sydney-covid-restrictions-explained-limits-on-gatherings-venues-and-the-northern-beaches-lockdown,https://media.guim.co.uk/665a5a1928e4f9304e83d37dc89c52c7eba02d1c/0_276_5070_3042/500.jpg
21-12-2020,"Babies and children 'forgotten and failed' in Covid response, say health workers", Survey finds almost two-thirds of health visitors in England reported rise in child neglect ,https://www.theguardian.com/world/2020/dec/21/babies-and-children-forgotten-and-failed-in-covid-response-say-health-workers,https://media.guim.co.uk/2bba5ce59990c1844b4bc6f7b3b2700ffef186e2/0_39_7360_4414/500.jpg
22-12-2020,Schools in England 'will have less than a third of Covid costs met by government',Support fund will not pay two-thirds of extra costs required to operate a safe environment,https://www.theguardian.com/world/2020/dec/22/most-covid-costs-facing-uk-schools-will-not-be-covered-by-government,https://media.guim.co.uk/d3ac60e35afebf1cb8932e595ea5fb7af5afd249/0_220_3300_1980/500.jpg
23-12-2020,Israel to hold fourth election in two years as political crisis grinds on,Failure of fractious coalition government to pass budget triggers snap election and plunges country into more political chaos,https://www.theguardian.com/world/2020/dec/22/israel-barrels-towards-fourth-election-within-two-years,https://media.guim.co.uk/3f4ac11e9a9b562646176998a8134be9801b5946/0_128_1920_1152/500.jpg
24-12-2020,UK to ban travel from South Africa over new variant; Canada approves Moderna vaccine - as it happened,More areas of England moved up into tiers 4 and 3; UK has highest recorded daily rise in cases; new variant discovered in travellers from South Africa ,https://www.theguardian.com/world/live/2020/dec/23/coronavirus-live-news-us-cases-increase-14-in-one-week-france-to-reopen-uk-border,https://media.guim.co.uk/77710d63e11a542b3dd377d7866ff9a4f455c0d4/0_0_4200_2519/500.jpg
25-12-2020,"My Christmas in quarantine: a Covid carvery, Santa patrols and paper bag decorations",Escaping the UK to spend Christmas alone in a New Zealand Novotel was a small price to pay to rejoin my family in relative freedom,https://www.theguardian.com/world/2020/dec/25/my-christmas-in-quarantine-a-covid-carvery-santa-patrols-and-paper-bag-decorations,https://media.guim.co.uk/15d8dd71e8cf7ccc994db4af0a9f27c454feea3a/0_184_3264_1958/500.jpg
26-12-2020,"China to overtake US as world's biggest economy by 2028, report predicts",Centre for Economics and Business Research says it expects this to happen half a decade sooner than it forecast a year ago,https://www.theguardian.com/world/2020/dec/26/china-to-overtake-us-as-worlds-biggest-economy-by-2028-report-predicts,https://media.guim.co.uk/08bd87cf05678f7316be630e8c8cc60c73e809aa/0_117_3500_2100/500.jpg
27-12-2020,Coronavirus live news: millions more wake up to tier 4 in England,More than 79.85m people infected globally; Israel plans to vaccinate 25% of population in a month. Follow all the latest on the coronavirus pandemic across the world,https://www.theguardian.com/world/live/2020/dec/26/coronavirus-live-news-tier-4-england-uk-eu-vaccine-rollout,https://media.guim.co.uk/c822162f3b8ba463d9c86c8cf50dcd2a81c84f9d/0_59_5086_3051/500.jpg
28-12-2020,UK army buys 30 'Bug' drones that can spy on targets 2km away,Critics say latest step in military use of unmanned aerial vehicles takes place in absence of guidelines,https://www.theguardian.com/world/2020/dec/28/uk-army-buys-30-bug-drones-that-can-spy-on-targets-2km-away,https://media.guim.co.uk/9a5d250d45ad718549680700110f37f85b874cf3/0_255_2039_1224/500.jpg
29-12-2020,South Africa tightens restrictions; France to review measures - as it happened,This blog is closed,https://www.theguardian.com/world/live/2020/dec/28/coronavirus-live-news-donald-trump-covid-aid-package-vaccine-latest-updates,https://media.guim.co.uk/cec076c1008b9585d680c4ea57b62d79972e6a04/0_144_4262_2558/500.jpg
30-12-2020,NHS could face 'horrendous choices' over who gets coronavirus care,"Decisions about which patients receive life-saving treatment could be imminent, doctors warn",https://www.theguardian.com/world/2020/dec/29/nhs-could-face-horrendous-choices-over-who-gets-coronavirus-care,https://media.guim.co.uk/d0366f07137e0cd4b54753cdf3eb6cdb8a5e6f4e/0_709_6285_3771/500.jpg
31-12-2020,"France to deploy 100,000-strong force to police New Year's Eve - as it happened", This blog is closed,https://www.theguardian.com/world/live/2020/dec/30/coronavirus-live-news-uk-approves-oxford-astrazeneca-vaccine-updates,https://media.guim.co.uk/e634122888f360271990c3674d29eef7618a2cc7/0_248_4000_2400/500.jpg
