date (dd-mm-yyyy),webTitle,short_description,webUrl,imageUrl
09-02-2021,"Keep £20 a week universal credit Covid top-up, MPs urge","Failure to extend support for at least a year would increase poverty to 1980s level, cross-party group says",https://www.theguardian.com/world/2021/feb/09/keep-universal-credit-covid-top-up-mps-urge,https://media.guim.co.uk/99a27fe163ced41e22ae08fccb18e6790539b626/0_596_5126_3076/500.jpg
10-02-2021,Elton John and Michael Caine star in video to promote Covid vaccination,The NHS England video aims to encourage all people in high priority groups to book an appointment ,https://www.theguardian.com/world/2021/feb/10/elton-john-and-michael-caine-star-in-video-to-promote-covid-vaccination,https://media.guim.co.uk/e5412ed672d6a15bf3a93f3a90e3c66daf96792d/0_0_2363_1418/500.jpg
11-02-2021,Israel to open leisure facilities to vaccinated – as it happened,WHO recommends AstraZeneca jab ‘even if variants present’; Israel to open hotels and gyms to those who have had vaccine or recovered from virus. This blow is now closed ,https://www.theguardian.com/world/live/2021/feb/10/coronavirus-live-news-annual-vaccine-may-be-needed-says-jj-chief-spain-tops-3m-cases,https://media.guim.co.uk/0b4f32a533a18b5a04dd90962b7f48c769c39030/0_60_3072_1843/500.jpg
12-02-2021,"New Zealand Covid vaccines to arrive one month early, border staff to be inoculated next week",Jacinda Ardern says vaccination of the wider population will begin in the second half of the year,https://www.theguardian.com/world/2021/feb/12/new-zealand-covid-vaccines-to-arrive-one-month-early-border-staff-to-be-inoculated-next-week,https://media.guim.co.uk/2859ff8ab79466f0fc69ea2cb2aa2a1e73d809b6/0_34_4428_2656/500.jpg
13-02-2021,"All hypotheses on Covid-19 origins still being investigated, says WHO boss ",Comments from Tedros Adhanom Ghebreyesus came after another WHO expert said laboratory theory was ‘extremely unlikely’,https://www.theguardian.com/world/2021/feb/13/all-hypotheses-on-covid-19-origins-still-being-investigated-says-who-boss,https://media.guim.co.uk/0315a02279645e79578b149a2f80103f729671d1/0_164_2464_1479/500.jpg
14-02-2021,Nelson urged mistress to give their baby girl 'new' smallpox vaccine,"Naval hero praises Jenner’s cowpox jab in a newly found love letter to Emma Hamilton, written as he prepared for war",https://www.theguardian.com/world/2021/feb/14/nelson-urged-mistress-to-give-their-baby-girl-new-smallpox-vaccine,https://media.guim.co.uk/d8baee1b8d7a65680eed0d2cda025d9e17c57bde/0_205_1909_1145/500.jpg
15-02-2021,MPs urge government to spell out economic and health impacts of easing lockdown,Treasury select committee says doing so would help businesses and public understand pros and cons,https://www.theguardian.com/world/2021/feb/15/mps-urge-government-to-spell-out-economic-and-health-impacts-of-easing-lockdown,https://media.guim.co.uk/bbaba38c5135afa1a7aa0740b903413f5feb2360/0_0_3500_2100/500.jpg
16-02-2021,British soldiers sacked for being gay can get their medals back ,Campaigners say veterans should also get compensation for injustice they suffered and pensions restored ,https://www.theguardian.com/world/2021/feb/16/british-soldiers-sacked-for-being-gay-can-get-their-medals-back,https://media.guim.co.uk/bf0edb44222101c5afd4f2ceaefff6c80413c059/0_237_2565_1539/500.jpg
17-02-2021,Auckland lockdown to end despite three new cases of Covid-19 ,Jacinda Ardern said she does not believe community transmission is widespread ,https://www.theguardian.com/world/2021/feb/17/new-zealand-reports-two-new-cases-of-covid-19-community-transmission,https://media.guim.co.uk/31a2758a2b90acb2314de267ffd38c6b6a932450/0_85_3000_1800/500.jpg
18-02-2021,Covid infections in England fall by two-thirds but most widespread among young,Experts urge care over opening schools as children aged 5-12 now in one of most common groups for virus,https://www.theguardian.com/world/2021/feb/18/covid-infections-in-england-fall-by-two-thirds-but-spreading-fastest-among-young,https://media.guim.co.uk/8a7710bf87b578811f345c622f22c5de520a4d3b/0_323_5074_3045/500.jpg
19-02-2021,European countries seeing public resistance to AstraZeneca vaccine – as it happened,This blog is now closed. We’ve launched a new blog at the link below: ,https://www.theguardian.com/world/live/2021/feb/18/coronavirus-live-news-un-says-130-countries-have-not-received-a-single-vaccine-dose,https://media.guim.co.uk/cb7015cac459e3cb940d7a2d6f065eddf7eefa3f/0_84_3500_2101/500.jpg
20-02-2021,Coronavirus: Ireland reports three cases of Brazilian variant; Italian police investigate fake vaccines — as it happened ,Study shows 12-week gap between doses is more effective than six-week gap; Israeli scientists find transmission greatly reduced after Pfizer jabs,https://www.theguardian.com/world/live/2021/feb/19/coronavirus-live-news-global-weekly-cases-lowest-since-october-biden-to-pledge-4bn-to-covax-scheme,https://media.guim.co.uk/aeb870995d05258ffb1a596ac7d0b467d2bb5456/0_16_6000_3601/500.jpg
21-02-2021,"Coronavirus: UK should donate vaccines to poorer nations now, says new WTO chief; French cities facing tougher lockdowns",Boris Johnson makes pledge ahead of ‘roadmap’ announcement on Monday; Micheál Martin rules out reopening hospitality sector soon,https://www.theguardian.com/world/live/2021/feb/20/coronavirus-two-die-amid-lockdown-protests-in-gabon-italian-police-investigate-fake-covid-vaccines,https://media.guim.co.uk/a806a0ee5ec05cac45ff243ca1fa75fa02ec3d27/0_192_5760_3456/500.jpg
