artist_image,artist_id,artist_popularity,artist_name,supergenre,genres,primary_genre
https://i.scdn.co/image/ab67616d0000b2731201c9bbee28c4aed57f7137,4vNQY9dqHGNTP3VLJonsHU,30.0,Al Barry,Reggae/Caribbean,,rocksteady
https://i.scdn.co/image/d930424be4eaa2c8c284f8c50aee20e61c7ef917,6un6trkuuP46AZM0kkY8Yx,14.0,Rian Treanor,Ambient & Experimental Electronic,,idm
https://i.scdn.co/image/ab6761610000e5eb27bda4c0b858ec20b607bdc5,4BscBE6XCuJCR1ceYuqELH,39.0,The Boss,Rock,,pinoy rock
https://i.scdn.co/image/ab6761610000e5eb35edf8af7fcb6402073197b6,7epIIT85VR8OEggqKO3RSt,37.0,Natural Child,Rock,,neo-psychedelic
https://i.scdn.co/image/ab6761610000e5ebaafa59a70d44b77d41b5fd50,7y70dch6JuuuNnwlsOQvwW,60.0,Nitty Gritty Dirt Band,Country/Americana,,bluegrass
https://i.scdn.co/image/ab6761610000e5eb6dc7b79aead8085199d75560,2RpHsROrX075xfIwHn6B2U,61.0,Chris de Burgh,Rock,,soft rock
,68RJ1StfZRXnq8LuvVPu83,2.0,Jedi Knights,Ambient & Experimental Electronic,,idm
https://i.scdn.co/image/2aaf4ed1878d05045a8d654e5c698142274bb7a5,6HB1MchEEMg40EisSJuenZ,44.0,Betty Carter,Jazz,,vocal jazz
https://i.scdn.co/image/ab67616d0000b273087df82041c6af2e605ec3c8,7u4JmAlt5Klztb3bg5pO4C,4.0,Megabyte,New Age/Meditation,,new age
https://i.scdn.co/image/ab6761610000e5eb834cd94c3173964a1cdf1791,1lqeOtFoEHyRGR9QoRJpEz,16.0,Ametsub,Ambient & Experimental Electronic,,idm
https://i.scdn.co/image/ab6761610000e5eb1862490fccf2b98844d9c3db,7kwcin6f7eYIvo6hG3GEn4,31.0,Wayne Smith,Reggae/Caribbean,,reggae
https://i.scdn.co/image/7c565292220b3d156d0b3b20fb5cfd1819f04f15,7HvQfRNJCvPXTVirKKB0Nn,43.0,Moondog,Ambient & Experimental Electronic,,avant-garde
https://i.scdn.co/image/ab6761610000e5eb8beccf59fd551fff989deae1,5BcZ22XONcRoLhTbZRuME1,58.0,The Moody Blues,Rock,,progressive rock
https://i.scdn.co/image/ab6761610000e5eb6208d4ccc20330bc03bdf1cc,6gCwR8CCL5jkaCNcmw26rI,32.0,Triptides,Rock,,neo-psychedelic
https://i.scdn.co/image/ab6761610000e5ebf1c8eb34880e69d73babc4f5,0UYzG03DK6Tz6J6CzIz7dy,11.0,Kmyle,Techno & Trance,,acid techno
https://i.scdn.co/image/ab6761610000e5eb52965ac1a8fc217e568a2a71,04LIHk1SobiQwt2tlupoAV,59.0,Leo Sayer,Rock,,soft rock
https://i.scdn.co/image/ab6761610000e5eb2ff5959377d31c223bfcaa2f,5vACdMa2kY7jHnlJwqYRKP,42.0,Enrico Pieranunzi,Jazz,,jazz
https://i.scdn.co/image/ab6761610000e5eb9a7482d55f535bfe31fd2498,4Ajgo7nAsTzjSFymIfBjZ1,40.0,The Felice Brothers,Country/Americana,,americana
https://i.scdn.co/image/ab6761610000e5eba950aa62d0feee6eaebe17d6,6dYrdRlNZSKaVxYg5IrvCH,43.0,The KLF,House & EDM,,acid house
https://i.scdn.co/image/ab6761610000e5eb38efe658303c2e3126055fa6,5Yc3oYPNlABAj17eZiNJqf,35.0,John Pizzarelli,Jazz,,vocal jazz
https://i.scdn.co/image/ab6761610000e5ebb0c599898e2275df19b778de,7onsqSWPufMm5ZnUCECDpf,35.0,Joseph Capriati,Techno & Trance,,minimal techno
https://i.scdn.co/image/e050ee0e1790198e9aa64bf4bbec32004c72b195,5hC5nTrudX1Epazg9rusD9,4.0,Boris,House & EDM,,acid house
https://i.scdn.co/image/ab6761610000e5eb1357a1680f4b7c0bdcb1f663,7CQ5jMPSOl75LWm04fshav,26.0,JKS,Techno & Trance,,acid techno
https://i.scdn.co/image/f0cded2845369a436adb00b24c85d02b867d0f45,6Lt3HS8R2v8Q4G7ZkUWa8R,36.0,Syd Barrett,Rock,,psychedelic rock
https://i.scdn.co/image/ab6761610000e5eb790247aabc806982cb370af3,1xdB9gS1NrKEYgZUEfoqIw,40.0,Idlewild,Rock,,britpop
https://i.scdn.co/image/ab6761610000e5ebf02c175692a18755b8a2f2e2,1U9VJ1tPataidARB8IBkAk,14.0,Valentino Mora,Techno & Trance,,dub techno
https://i.scdn.co/image/ab6761610000e5eb4d709a7f0c971c81aeeb6e75,168dgYui7ExaU612eooDF1,57.0,Brand New,Punk/Hardcore,,emo
https://i.scdn.co/image/ab6761610000e5eb4a1d5a1e675ab0e0d1f29341,0JHvODQe3KnriRMPuZPNL6,30.0,BAMBARA,Rock,,post-punk
https://i.scdn.co/image/ab6761610000e5eb8b381db6ea78e135ea5f6b84,37j7tcvJMvkQiDBPnHHanF,7.0,Happa,Bass Music,,uk funky
https://i.scdn.co/image/ab6761610000e5eb3f76f9a2e3f27e152dea5f51,03G0pJHLHj7FRuCV5OYzpv,24.0,The Fiery Furnaces,Pop,,art pop
https://i.scdn.co/image/ab6761610000e5eb45416dd79bb5b95d37e65ee7,12LgviUQ9DbfYJJ9niDWRq,41.0,Walter Trout,Blues,,blues
https://i.scdn.co/image/ab6761610000e5ebd5143e239460a4d3c722ffab,3csPCeXsj2wezyvkRFzvmV,49.0,Orbital,Ambient & Experimental Electronic,,idm
https://i.scdn.co/image/3d17863fa8e44753fda52a31e9fcd593724135de,6gMfkqulAoL5sIeLodjrif,5.0,Jac Berrocal,Alternative/Indie,,krautrock
https://i.scdn.co/image/ab6761610000e5ebb094c0e2fac2c25cb4838263,65XcfOOaVxbZnNlz40DK7i,44.0,Windows 96,Ambient & Experimental Electronic,,vaporwave
https://i.scdn.co/image/e5c45205ce8ce14352e8c1fa41cbcc6fd4cf132e,0uDA9BcTnKIPpNcZX6ZY3x,36.0,Magic Slim,Blues,,blues
https://i.scdn.co/image/030cdb778d4a7970d60c83e32913c9f9e895e695,7CIkQIdBUVT7ppXHLSbK3U,4.0,Karen Gwyer,House & EDM,,lo-fi house
https://i.scdn.co/image/ab67616d0000b273dcbf77319932ca615222b5bd,7GXl7JNlpliaLZhSVRLQKu,24.0,Mr. Lee,House & EDM,,chicago house
https://i.scdn.co/image/ab67616d0000b273dcfe3a54003902fd9f150ac9,1HQEVO4UcNxifjZU4KfyXP,28.0,Rudy Vallee,Jazz,,ragtime
https://i.scdn.co/image/cf79bd3e5c787e2ec152eeb1ea5538b0d4cf1434,3koiLjNrgRTNbOwViDipeA,74.0,Marvin Gaye,R&B/Soul,,motown
,5kzle4unDPexVNaq673MOr,0.0,DJ Rome,Bass Music,,footwork
https://i.scdn.co/image/ab6761610000e5ebaab884b4ca31d851a62fa5c8,1pnPHRg5i0WzPwGqtIoadK,22.0,Tin Man,House & EDM,,acid house
https://i.scdn.co/image/2622eb2ecb8e4681e873ebcb7b113cedbe2da8d0,3HCpwNmFp2rvjkdjTs4uxs,51.0,Kyuss,Rock,,stoner rock
https://i.scdn.co/image/130b5d335ec440db3d2efce781ab3882c87a0781,6ysQi6NI88X627t2srsWz6,44.0,Mott The Hoople,Rock,,glam rock
https://i.scdn.co/image/ab6761610000e5eb1cd39d1434a0b1689db06193,7Lf3LOZp3U3u2f6cWMd3AH,52.0,Paul Weller,Rock,,britpop
https://i.scdn.co/image/ab6761610000e5ebd67d187c4151fb8766751823,5jh8Bu4TjUGzixND0q0mGL,14.0,Nihiloxica,World/Traditional,,singeli
https://i.scdn.co/image/d8bb4c50b7545c999e1b03a5b724272b4d4314e5,4qLV9FR6ZVLS6W8drD78hM,45.0,Marcia Griffiths,Reggae/Caribbean,,rocksteady
https://i.scdn.co/image/ab67616d0000b273012ed7181d4e9c43934f95e2,7GAVaUjGKywXZaUznokYZ0,4.0,Travel Agency,Rock,,psychedelic rock
https://i.scdn.co/image/bc69899a0130abfbd16adff2c10ee36ca1fe5358,4EF5vIcCYKMM61oYOG2Tqa,38.0,ESG,Rock,,post-punk
https://i.scdn.co/image/062bd42b66cc5ea712126327e4c1b0d166f7e0fd,46Unp6DY3Zmy7QS1Fx47yq,37.0,Hank Locklin,Country/Americana,,classic country
https://i.scdn.co/image/ab6761610000e5ebc89e803f887e3829819bf82a,19MVxKZZdPj2X0F8pi0OCT,70.0,Sukhwinder Singh,Soundtrack/Instrumental,,bollywood
https://i.scdn.co/image/ab6761610000e5ebf7141fa845d562afdc8cfab9,7cKtqv9cYVlOwnuCFH95ce,51.0,The The,Pop,,new wave
https://i.scdn.co/image/ab67616d0000b2737fda59ed3a34bcf8e4be99fa,5CYufVewxttO8nSmYd9uNM,10.0,Carl Gari,Ambient & Experimental Electronic,,experimental
https://i.scdn.co/image/25438d99922a46a53792e1496b31159ad386806a,3pO5VjZ4wOHCMBXOvbMISG,68.0,Antônio Carlos Jobim,Latin,,bossa nova
https://i.scdn.co/image/ab6761610000e5eb695507f783fcd034ad5ba3af,3pAxHOmaTLiUnC9WoXdsyN,25.0,Craven Faults,Alternative/Indie,,krautrock
https://i.scdn.co/image/ab6761610000e5ebb79b88f9ff71ac1838be6f57,6FfTOJJ5iO4tRG80MG5Ovj,26.0,Isolée,Ambient & Experimental Electronic,,idm
https://i.scdn.co/image/ab6761610000e5eb27547284884d0fe65f4227a3,21xuoAcyt3fBIJfDjX22n9,24.0,Amadeezy,Hip Hop/Rap,,miami bass
https://i.scdn.co/image/ab6761610000e5eb8240d5b7cb894d3fbb8c31f0,0UmBaQJflaHddKtf1lrA6F,51.0,Dennis Brown,Reggae/Caribbean,,lovers rock
https://i.scdn.co/image/ab6761610000e5ebfbf99fe0c8ecfbb8d1716f53,5Lel5d14oFwC4XbKDv2AKW,29.0,Hallucinogen,Techno & Trance,,psytrance
https://i.scdn.co/image/ab6761610000e5ebb658dcfdfcaf59488eabcdc2,0oBsnAC3fzYkTHF3bkfNx6,43.0,Phony Ppl,R&B/Soul,,indie soul
https://i.scdn.co/image/ab6761610000e5eb40e28f68163e8fdb8027e9dd,5YQURNvswNpWWUWyeNT7we,24.0,Felicia Atkinson,Ambient & Experimental Electronic,,experimental
https://i.scdn.co/image/ab6761610000e5eb4e20e73a386b8bbd988054f3,1BQtFnxZvAvTCZgTMlED0Q,30.0,Red Snapper,Ambient & Experimental Electronic,,trip hop
https://i.scdn.co/image/ab6772690000c46c27390f98b006101fba94af0b,4znPt0HV6Ik0iR8sR4GAJE,37.0,Ulrich Schnauss,Ambient & Experimental Electronic,,idm
https://i.scdn.co/image/ab6761610000e5eb7527dd22c57afeeff5d8105a,0bUWa3lF2u3S1j1JOVZsdA,24.0,Long Arm,Ambient & Experimental Electronic,,trip hop
https://i.scdn.co/image/ab6761610000e5eba5c39c5b993a536408aca54c,5TUTGRG0FlRoYTZ4GEdOVO,44.0,Johnny Osbourne,Reggae/Caribbean,,roots reggae
https://i.scdn.co/image/ab6772690000c46cb271be0ae6fc08983ec1d589,5KlOanD5FKL6qWZ8auNVKQ,11.0,Auscultation,House & EDM,,lo-fi house
,6EKclX7cOhc2nksXYoZfUh,8.0,Canal Street Jazz Band,Jazz,,big band
https://i.scdn.co/image/ab6761610000e5ebd803401ea8e1834200e76520,5FWDvN6yGklTuhfiRq9aeN,31.0,Boilermaker Jazz Band,Jazz,,swing music
https://i.scdn.co/image/ab6761610000e5eb1f346d59e63b363af18cbf0a,4wPR8PhvdOB0vksHMUWDZY,36.0,Trikk,Techno & Trance,,melodic techno
https://i.scdn.co/image/ab6761610000e5eb8f652839f17c3f0eb205f1d3,2SYqJ3uDLLXZNyZdLKBy4M,39.0,Goldie,Bass Music,,jungle
https://i.scdn.co/image/ab6761610000e5ebba69d3dee489e1e584b84130,0Ij7th9uWcDVYNAIOn5W22,32.0,Kornél Kovács,House & EDM,,lo-fi house
https://i.scdn.co/image/7bfed6d3fa6f9297687667abe0c799d8a65c12cd,3fiFznyE9dPhAnc8sERV9S,7.0,Tadeo,Techno & Trance,,dub techno
https://i.scdn.co/image/ab6761610000e5eb7c7a5fa05a53cdce7a848344,6NXwJ5CEziDQrfimLpr7gZ,42.0,Alessandro Alessandroni,Pop,,exotica
https://i.scdn.co/image/ab67616d0000b273bcfb6647aa2ee6b0f421f001,6LObco8XNPRvibwCLlGDRQ,9.0,Steve Coleman and Five Elements,Jazz,,free jazz
https://i.scdn.co/image/ab67616d0000b27357f7c52fde2f68ba848d5530,2t1RYRF9PjI2yxvKoHQg9c,7.0,Lucretio,House & EDM,,lo-fi house
https://i.scdn.co/image/ab6761610000e5eb497595ac7854de183fa18aad,0IVapwlnM3dEOiMsHXsghT,45.0,Nosaj Thing,Ambient & Experimental Electronic,,idm
https://i.scdn.co/image/ab67616d0000b273ba26eb049d2d04f971ec0104,67PmHOmt1tveILUtasiYAf,29.0,B.T. Express,Funk/Disco,,funk
https://i.scdn.co/image/ece53a7bc36f98179ffcbb7ce6af4b5e540c59e9,2UQwwYBLBvtpGHTMYzTgHi,34.0,Chad & Jeremy,Pop,,baroque pop
https://i.scdn.co/image/ab6761610000e5eb7d61bfb46a794bc3d4575821,3pZ666b6CyO1KGpVYirY0t,33.0,Screaming Females,Punk/Hardcore,,riot grrrl
https://i.scdn.co/image/ab6761610000e5ebb6ea42cf8874ff65fb7dfcdf,79JJCxCCfJ8HufX6w8q2k4,49.0,Damien Jurado,Folk/Acoustic,,indie folk
https://i.scdn.co/image/ab67616d0000b27380ead561fcf4cfc26bee69f1,4tdVYQWfsBth04tc1mmQ23,26.0,Lucky Millinder,Jazz,,swing music
https://i.scdn.co/image/ab6761610000e5eba4426b1b7e02e77b2edc6754,38mGXV1meeU3dz3HtO4toI,6.0,Simoncino,House & EDM,,chicago house
https://i.scdn.co/image/ab6761610000e5ebaadc18cac8d48124357c38e6,1HY2Jd0NmPuamShAr6KMms,89.0,Lady Gaga,Pop,,art pop
https://i.scdn.co/image/ab6761610000e5eb34aaf621d557e586f92077b6,73TNAImtt021hntBpAxB4W,26.0,Earl Sixteen,Reggae/Caribbean,,roots reggae
https://i.scdn.co/image/ab6761610000e5eb6f63ec3b0dd0c229ed8459a9,5isqImG0rLfAgBJSPMEVXF,48.0,Blonde Redhead,Alternative/Indie,,shoegaze
https://i.scdn.co/image/ab6761610000e5eb84496aa2f54a7a656989d2f0,5UVeKRyD2EOSsARHXrWaAF,5.0,Samuli Kemppi,Techno & Trance,,minimal techno
https://i.scdn.co/image/ab67616d0000b273e1c2b6c56b5647cc6bf2d0f3,1leko53QTKOGnNA3OiNKFT,1.0,Senses,Techno & Trance,,trance
,3gC7LaZ8xY5nqYmeMGlx1o,0.0,Fracture & Neptune,Bass Music,,jungle
https://i.scdn.co/image/07c6bbdc3b9c7a3dbbd9d045abc0c02f4a381a49,2VdYBOJ55CchyRRCGiZnL3,14.0,Doug Martsch,Rock,,surf rock
https://i.scdn.co/image/ab6761610000e5eb6104418926fd1f7e2eeb9f1e,4LC4vkseYrSEDd6MjZvOO9,34.0,Lucrecia Dalt,Ambient & Experimental Electronic,,experimental
https://i.scdn.co/image/ab6761610000e5eb6566c424564eaf56427fc636,36msvw9B10rxW90NSQ2794,44.0,Johnny Tillotson,R&B/Soul,,doo-wop
https://i.scdn.co/image/ab6761610000e5eb158342aa8bb8a192c778f2a5,7GaxyUddsPok8BuhxN6OUW,63.0,James Brown,Funk/Disco,,funk
https://i.scdn.co/image/ab6761610000e5eb03b8474dfe17c711b24e5775,1DGpHnPOpMYY780hcQHmPB,46.0,Hiroshi Yoshimura,Ambient & Experimental Electronic,,ambient
https://i.scdn.co/image/8bdcb1cc65a0ca1d54018e308bd2471e9c4820ce,3EY5DxGdy7x4GelivOjS2Q,61.0,Connie Francis,Pop,,schlager
https://i.scdn.co/image/ab67616d0000b273f0e1fa163413914859b229cc,1mOEsXsZ4HHjiOhwwNzMHA,21.0,The Blue Vipers Of Brooklyn,Jazz,,swing music
https://i.scdn.co/image/ab6761610000e5eb6da0f8c22f564b85e3d8b3ed,0Zt1X6eSDuttQS3JHIyCvZ,45.0,Manolo Escobar,Classical/Orchestral,,villancicos
https://i.scdn.co/image/68e093d4aec6cc8f0d00dbec6d441364c5a3b3b6,0kEfub5RzlZOB2zGomqVSU,48.0,Gil Scott-Heron,Novelty/Spoken Word,,spoken word
https://i.scdn.co/image/ab67616d0000b273b97b1896b2a514de491fe13e,7muWd1c4n68Zmksgtg0CT8,1.0,Gatekeeper,Bass Music,,dubstep
https://i.scdn.co/image/ab6761610000e5eb323c73cb431edf7ba9ed34b2,1tcgfoMTT1szjUeaikxRjA,62.0,Ryuichi Sakamoto,Classical/Orchestral,,japanese classical
https://i.scdn.co/image/775696b67b1475b3e9d94e860c6d5deb2a48c662,2GIms8u3bruipn5MOR5wcs,26.0,Kenny Wheeler,Jazz,,jazz
https://i.scdn.co/image/ab6761610000e5eb1d6bec189c1ca27f6ce699dc,7fmKtIgmxqNEKjATioVNsu,45.0,Pat Boone,Pop,,adult standards
https://i.scdn.co/image/ab67616d0000b2732916047289c69139cd3cc63a,3kqYF4IwrAOEW0xuoRJrW9,20.0,Raheem the Dream,Hip Hop/Rap,,miami bass
https://i.scdn.co/image/ab6761610000e5eb720ecd7bb4a9401fd5920523,0O0lrN34wrcuBenkqlEDZe,55.0,The Psychedelic Furs,Pop,,new wave
https://i.scdn.co/image/ab67616d0000b27348a1da28752fdd3c5f9d65e0,0wzHUcjugMRf9kRSfagkE1,0.0,Dominus,Bass Music,,jungle
https://i.scdn.co/image/ab6761610000e5eb1b7b9af10fc1187b1d599f8f,6NB0vY1HQgkUpCBsm5eAvo,40.0,Léo Ferré,Pop,,chanson
https://i.scdn.co/image/ab6761610000e5eba52c06db1fa9b996f3e40f8a,4PCeJ2EIn3YtzYYRsHHWyy,54.0,GRM Daily,Hip Hop/Rap,,uk drill
https://i.scdn.co/image/ab6761610000e5eb809bc4a065c83bff1913aed2,5CyMmYYHMIfK9YYcKLXzO1,36.0,Gordon Goodwin's Big Phat Band,Jazz,,big band
https://i.scdn.co/image/ab6761610000e5eb09cb60ad0ab928012f06f82b,2VMxEtyyo7Jg3jmVDQPHwx,37.0,Craig Cardiff,Folk/Acoustic,,indie folk
https://i.scdn.co/image/ab6761610000e5ebc40678818576d8a16f9c9e31,795yvukGj0UOfcP8uftDq9,32.0,Branford Marsalis Quartet,Jazz,,jazz
https://i.scdn.co/image/ab67616d0000b273086bdfafe52a2d7b774ac462,1cLOY9H3pg2sw6rkYkWlZX,8.0,Paul Barbarin,Jazz,,ragtime
https://i.scdn.co/image/12b6e1639f825d48564b201aec846639bade25d8,2kuNswDC82PL9xRbfaZJaS,47.0,The Association,Pop,,baroque pop
https://i.scdn.co/image/ab6761610000e5eb36d717e648ceaade8c9667f7,2q37Nw8NND2z1T1KU5XVfn,37.0,Christian Scott aTunde Adjuah,Jazz,,jazz
https://i.scdn.co/image/ab67616d0000b2730f2b5be5dc442c5e5e1dd24c,7dbKeVkihtOifdiu7f3rUg,40.0,Lou Monte,Jazz,,christmas
https://i.scdn.co/image/ab6761610000e5ebe0941db44ad03978d3d61695,24BTCheAiASn9HZKCJq4tY,5.0,Claude Speeed,Ambient & Experimental Electronic,,idm
https://i.scdn.co/image/ab6761610000e5eb9945ffb28d032cea141fc5c3,4O71i7ke5iIBX6RNSFoZbS,46.0,trentemøller,Techno & Trance,,minimal techno
https://i.scdn.co/image/ab6761610000e5eb446ade7b8900d8a62d7f192e,0nfZWqBgezQiLDMwWUXaIV,20.0,No Moon,Garage & Breaks,,breakbeat
https://i.scdn.co/image/ab6761610000e5eb0cdda37cae32193ecc26fe02,0wi4yTYlGtEnbGo4ltZTib,60.0,Shakin' Stevens,Jazz,,christmas
https://i.scdn.co/image/ab6761610000e5ebe31ca06adac6ca859191b5ea,31iYRMOM5mUFDxPMMljOZ9,32.0,SONIKKU,Pop,,hyperpop
https://i.scdn.co/image/ab6761610000e5ebaa208485f12e635b04af2237,1c733CliZ5lPyy4Il3s21t,13.0,Conforce,Techno & Trance,,dub techno
https://i.scdn.co/image/ab6761610000e5eb837ddd3bcfc37cc7ad7d1174,1Ma3pJzPIrAyYPNRkp3SUF,44.0,Ross from Friends,House & EDM,,lo-fi house
https://i.scdn.co/image/ab6761610000e5eb7c81f0538f0fa8a8704fb90d,67xyhWIvYQK5qr6b0gElst,42.0,Rae Morris,Pop,,art pop
https://i.scdn.co/image/ab6761610000e5ebaff13c9484fdad590ccfb73c,762310PdDnwsDxAQxzQkfX,75.0,Depeche Mode,Pop,,new wave
https://i.scdn.co/image/ab6761610000e5eb24e6f9ce2527f8241ee1947d,2TImI3DW7o5MdRXJs4D37h,52.0,SOB X RBE,Hip Hop/Rap,,hyphy
https://i.scdn.co/image/ab6761610000e5eb23ad3dc93f4e2cad03f726be,5r1bdqzhgRoHC3YcCV6N5a,57.0,The Darkness,Metal,,glam metal
https://i.scdn.co/image/ab6761610000e5eb40d999b8e6aa447f600ea915,10duXbKJkvdGK5RgktEnxV,36.0,Julie Byrne,Folk/Acoustic,,ambient folk
https://i.scdn.co/image/ab67616d0000b2739f079decbbd77bdf7fad920b,3X4kL4NtRCFqr4knBIryWe,10.0,Cycle-One,Bass Music,,jungle
https://i.scdn.co/image/ab67616d0000b27316a312d3a18f48077f778a4c,40Zt6u0Ig5vXtrq0htgqvt,31.0,Frankie Lymon & The Teenagers,R&B/Soul,,doo-wop
https://i.scdn.co/image/ab6761610000e5eb9cbe59a452764ca8b19643db,0grPfzk6cTnzfQpxjLDPs0,32.0,Bing & Ruth,Ambient & Experimental Electronic,,ambient
https://i.scdn.co/image/ab6761610000e5ebe125d0f752b8a0646194cd89,4dwOIOkHXZtnSU2tOGY6mh,31.0,Villain Park,Hip Hop/Rap,,jazz rap
https://i.scdn.co/image/ab6761610000e5eb154583adeb99d03c555fd343,3BG0nwVh3Gc7cuT4XdsLtt,42.0,Joe Henderson,Jazz,,hard bop
https://i.scdn.co/image/ab6761610000e5ebecf79fd5be85dabb0f489107,1GxkXlMwML1oSg5eLPiAz3,79.0,Michael Bublé,Jazz,,christmas
https://i.scdn.co/image/ab67616d0000b27379fb80e5cd7fbc8be0f08b9a,3cqIsBnzV3BabbPWKz8Txf,48.0,Mud,Rock,,glam rock
https://i.scdn.co/image/9a7c31f43e22a95f6d3c57baf4f87a3a9d2b93e0,3MKCzCnpzw3TjUYs2v7vDA,71.0,Pyotr Ilyich Tchaikovsky,Classical/Orchestral,,classical
https://i.scdn.co/image/ab6761610000e5ebad995629b181da2fae4c167e,75nC6MXUalYZSOd7OfNkwq,51.0,Tensnake,Funk/Disco,,nu disco
https://i.scdn.co/image/ab67616d0000b273699c6d0199bad947d149164c,5uh8Bhewltd8j0TLZjNImc,40.0,Lemon Jelly,Ambient & Experimental Electronic,,downtempo
https://i.scdn.co/image/ab6761610000e5eb0c1a6c1368b3619dd1baa9d0,0AEi1DK5ehyvkZzOUlqEVz,25.0,Tiger & Woods,Funk/Disco,,nu disco
https://i.scdn.co/image/ab67616d0000b2734b1dfd92bb5865264652d4a6,7GglMt7qjwotXy2qwR3FFD,3.0,Reflec,Techno & Trance,,acid techno
https://i.scdn.co/image/ab6761610000e5ebed0a2a70e3dce2cfb6666680,67R8l2OLqGwA9V4BKllYQY,54.0,Skrapz,Bass Music,,grime
https://i.scdn.co/image/ab67616d0000b2736e6cc79bfee239bc4f6a8779,1JCtFumetjuzJEnOTBanRC,27.0,Augie Rios,Rock,,rockabilly
,7cXMDkf45UtgRlxemP1I4o,17.0,Soul Capsule,House & EDM,,lo-fi house
https://i.scdn.co/image/ab6761610000e5ebd703832bf1b415d25dd665a5,2N8XkSGgBeH1VrFHxbarbz,24.0,Ahab,Metal,,doom metal
https://i.scdn.co/image/ab6761610000e5ebd513638a5f0d35e23fc96c36,47KiFGj9XRfpLHfUHtzxUL,49.0,Hot Wheels,Novelty/Spoken Word,,children's music
https://i.scdn.co/image/ab6761610000e5eb29a70635a745acda3f42309f,7oF48iRjggIDjtfRcmmMvl,42.0,Termanology,Hip Hop/Rap,,underground hip hop
https://i.scdn.co/image/ab67616d0000b273dc38213812b2020d23476ebd,0KNyFXU2L1Q3rpJxUM2NS3,4.0,Jan Dukes De Grey,Rock,,progressive rock
https://i.scdn.co/image/734bf8acbf00e33c8c99492fa45f9e6ac070e377,6JooToEGjbAab8XNmXqkF8,20.0,Bongwater,Rock,,psychedelic rock
https://i.scdn.co/image/ab6761610000e5eb64679c4243af175bdc5acbd8,5m8iUPCoViiUr1fXKjX7ej,20.0,Shut Up and Dance,House & EDM,,acid house
https://i.scdn.co/image/ab67616d0000b27368df110edaca13eb3d324133,1WZbb8JjTJHuHNFHKCeUNF,7.0,Evensong,Pop,,baroque pop
,7hNnfON5MJqqBQyinaQ6yh,0.0,chip dilla,House & EDM,,chicago house
https://i.scdn.co/image/ab67616d0000b273877f67016259249b6678aa34,3z5VqEvu6RJ4Abtah3lTsg,34.0,Jimmy Dorsey & His Orchestra,Jazz,,big band
https://i.scdn.co/image/ab6761610000e5eb12205cb471ab2a38ac9f3bf2,3ccVtqcqedranb7y8eywJ5,60.0,Blanco White,Folk/Acoustic,,indie folk
https://i.scdn.co/image/ab6761610000e5ebebd00bd3b8e429eeec6c6901,0LYuszUNbwgujC8B6nhEWN,4.0,Sissel Wincent,Ambient & Experimental Electronic,,experimental
https://i.scdn.co/image/ab6761610000e5ebc1761d863e4c32b45a813b7e,1TV0WTE9ukywcLGMh4j4iU,36.0,A Guy Called Gerald,House & EDM,,acid house
https://i.scdn.co/image/ab6761610000e5eb7ddd0517b7f13d0f5a5b8dcb,5A2AuQZwTIH1KtbV6g47D4,22.0,Daddy Donut,Novelty/Spoken Word,,children's music
https://i.scdn.co/image/ab6761610000e5ebe6e0efabd90eb81b31d93ba6,5NvCz2qTmLDV9I5J8szc6r,18.0,Levon Vincent,House & EDM,,acid house
https://i.scdn.co/image/ab6761610000e5eb10535b428cfed87340c3e063,6WwR8D1J3GHvTt17v51QtE,27.0,Rough Justice,Punk/Hardcore,,hardcore
https://i.scdn.co/image/ab6761610000e5eb6da4bc35ce43731ba73f16a2,1nc1Et5azX3Oo2VprcVIGQ,19.0,The Gentle Good,Folk/Acoustic,,traditional folk
,7Gp1GIWUbYOvPQd9LorMqY,1.0,"Freddy Martin and His Orch., voc. Merv Griffin",Jazz,,big band
https://i.scdn.co/image/ab6761610000e5eb5eeb96d62244cf9f9e275a19,4z6FshDl8yeHQSpFWdgN32,40.0,Youandewan,House & EDM,,lo-fi house
https://i.scdn.co/image/ab6761610000e5eb3b23997ca7ced9db0cece473,1Rv2Pete1cFEKlDYk0hjWl,17.0,Ciel,Alternative/Indie,,chinese indie
https://i.scdn.co/image/ab67616d0000b2730c0617e8fd2528282e924dab,0NcZOCgglyAmOdkiM9kQuv,33.0,Tumble Tots,Novelty/Spoken Word,,children's music
https://i.scdn.co/image/ab67616d0000b273be00cb6dcc2d6eea17ffc2a5,0U84xwA98Pi4up2dRMTjby,10.0,Salz,Techno & Trance,,dub techno
https://i.scdn.co/image/ab67616d0000b2735bc4086d95f0917e94e7c38d,4DDiFKfkmzRaZEakCn1gjO,15.0,The Outcasts,Rock,,power pop
https://i.scdn.co/image/ab67616d0000b273590e3c706596a091b1ec0bb0,0TJwIhO6UBsDg4vlcdTcd7,5.0,Little Mike,Rock,,surf rock
https://i.scdn.co/image/ab6761610000e5eb33e2d5cec2d5611afa40a320,2ExRPlC3BGFs2MjcUEL7eZ,0.0,Jeals,House & EDM,,lo-fi house
https://i.scdn.co/image/ab6761610000e5ebf2e71d8af2b979fdc90f934a,34U2e4Kt2mtD1yT2HkRZ7W,17.0,Bévort 3,Jazz,,jazz
