,artist_name,artist_id,artist_popularity,artist_image,genre
7993,Droideka,2x1aWV542MzeFQwUxsUeDK,29,https://i.scdn.co/image/ab67616d0000b27307b65c65418644fa9442a73d,[]
7994,EMEFE,7gsslWrdzzkV3jf7cAws95,29,https://i.scdn.co/image/ab6761610000e5eb2263e93cff9187e3f00c54a8,['jazz funk']
7995,Eat Your Heart Out,1Zj2DULoJ6vo0FZ2R8HM3i,29,https://i.scdn.co/image/ab6761610000e5eb4ffb5c6bf64f9fcb1c152b41,['pop punk']
7996,Edgar Froese,2XP4UvuJoUxBIjO95l8Mlr,29,https://i.scdn.co/image/cc7b34a0ef90cbc5182bb571f725960c6f8a744d,['krautrock' 'space music' 'ambient' 'new age' 'space rock']
7997,Elthin,0T3mFO2ePBdQJ0EA9TRcuq,29,https://i.scdn.co/image/ab6761610000e5eb8af050b1910e787c6e71b777,['medieval']
7998,Emoney,3yPiphXahmom1XF5N5zFby,29,https://i.scdn.co/image/ab6761610000e5eb771007cb4993736922f4e347,[]
7999,Endless Dive,6umn07qRw90ZsIT3BRKEwz,29,https://i.scdn.co/image/ab6761610000e5eb833e30707f13ad0b8cd9fa64,['post-rock' 'math rock']
8000,Eric Dangerfield,3V9VR9FmJ8hI0rf3yETrRa,29,https://i.scdn.co/image/ab6761610000e5eb6094c69503ee20868f531e95,['Hip Hop' 'Rock' 'RnB/Swing' 'Pop Punk']
8001,Eucalyptic,7fFV1CuS9eT92DKj0Zzpt9,29,https://i.scdn.co/image/ab6761610000e5ebd3a6995af8ffdf2f8688263b,[]
8002,Evan Marien,7j3WzD4hWEZ0CL4dDH9d6H,29,https://i.scdn.co/image/ab6761610000e5ebbe4ba844ba637fc2188e7318,['jazz fusion' 'nu jazz']
8003,Extortionist,3hdi1PRzSDS2LCTTwKsmVz,29,https://i.scdn.co/image/ab6761610000e5eb807b65b51e9305b2a2c0f2c2,['deathcore' 'metalcore']
8004,Exxasens,7935eVYpj7jQM3mRJ3kGeX,29,https://i.scdn.co/image/ab6761610000e5eb224b2cf980e58da6624f75fc,['post-rock' 'space rock' 'math rock']
8005,EyeKeem,6c2i4ZVTRCYns5ywTK4B6v,29,https://i.scdn.co/image/ab6761610000e5eb1cd2080605c15ed7c233ad03,[]
8006,F.O.D.,28jD4Qh0ov3Jn2U9ECdUcW,29,https://i.scdn.co/image/ab6761610000e5ebf2381fb95b239b041818a62e,['skate punk' 'melodic hardcore' 'punk' 'ska punk']
8007,Fatboy,5vK6yZH3E1wOYY93NHZwJT,29,https://i.scdn.co/image/ab6761610000e5eb90aa632974565ff36a65920c,['rockabilly' 'psychobilly']
8008,Feed The Biirds,7F78v3yUYsc1HRVALXPl2g,29,https://i.scdn.co/image/ab6761610000e5eb4117b76c0e5056f7dee67c71,['Funk / Soul' 'Pop']
8009,Ferdinand Hérold,67Ah6SrUvcNVhXrUxebYUx,29,https://i.scdn.co/image/ab67616d0000b273af35b7e75037bc28b1c49a58,['Classical']
8010,First Blood,4z2rZXnFuTCl75Vpb26Eg0,29,https://i.scdn.co/image/ab6761610000e5eb2f2e945eb1a248802dfb4a65,['hardcore' 'hardcore punk']
8011,Fletcher Reed,2sQKM93VxtEcafQ1f1ukgl,29,https://i.scdn.co/image/ab6761610000e5eb1890f236f321f30253da78b8,['lo-fi beats' 'lo-fi hip hop' 'lo-fi' 'jazz beats']
8012,Flixterr,7e7OIcodmcYTS8eVnvUq1a,29,https://i.scdn.co/image/ab6761610000e5ebe73aef2b051e3a29e1d03a01,['anime']
8013,Floppy Circus,102FknBlUHB765fcwxnAaE,29,https://i.scdn.co/image/ab6761610000e5eb4c6f5d017e5349b2bc492de2,['lo-fi beats' 'jazz beats']
8014,Foresta,6pZFswfM3MDzdRKInuqZT7,29,https://i.scdn.co/image/ab6761610000e5ebc1549a59213de6b26aaefea2,['reggae']
8015,Francesco da Milano,4MF2Z1s9xx6vo3QA9VZ1bz,29,https://i.scdn.co/image/ab67616d0000b273ffc44ba4e3aacc21401f2952,['Classical' 'Renaissance']
8016,Francine,0SpWiyzKW4wSmiHlgZJywY,29,https://i.scdn.co/image/ab6761610000e5eb79f122757d5ef4414053c21d,['rockabilly' 'psychobilly' 'finnish rock']
8017,Fred Hersch,7w7DFqQNjVMW5NRvjM8JPx,29,https://i.scdn.co/image/f3928c59869cd140bac0c6430a3169dafd30fcf2,['jazz']
8018,Free n Losh,7DY8ywDjWdmToTbrrhLIWN,29,https://i.scdn.co/image/ab6761610000e5eb1cda88e60e13fc3fdaf0fb12,['Pop' 'Indie Pop']
8019,Fréhel,0ike8zNDzesj4aOoyZMKho,29,https://i.scdn.co/image/ab67616d0000b27353eddfb8a3fcad4cd6ecc4d3,['chanson' 'french jazz']
8020,GOON,4NXLuWrShwLG44Had3qhw5,29,https://i.scdn.co/image/ab6761610000e5ebed31e8114eb1c7fa9c328118,['Rock' 'Indie Rock']
8021,Ganzo,2eZYqViRzYxEWVhIRvL5g8,29,https://i.scdn.co/image/ab6761610000e5ebab8e2093a2f89e9c02e02ebd,['lo-fi beats']
8022,Gerhard Narholz,7uvEwug4pon5M8ktDXyx3q,29,https://i.scdn.co/image/ab6761610000e5eb681276833b60ea9b8778cf62,['Non-Music' 'Stage & Screen' 'Soundtrack' 'Movie Effects' 'Theme']
8023,Gesmis,09BQkr06MjFC0nQEd1nG4W,29,https://i.scdn.co/image/ab6761610000e5eb4e5b3065542fb468cea715f8,['lo-fi beats' 'jazz beats' 'lo-fi']
8024,Get The Blessing,3wyCcXMDlnwI8WB5CEJ8Og,29,https://i.scdn.co/image/ab6761610000e5eb97a895ee7295043f8fc2459a,['nu jazz' 'jazz' 'indie jazz']
8025,Gianluigi Trovesi,72vioIyz3G8Ihu1CboAVSA,29,https://i.scdn.co/image/58701d34a0abc13cf433446e00c65ca5d984ec21,['Jazz' 'Contemporary Jazz']
8026,Gina G.,0wYJfYcigzvEtHxWLFzPSn,29,https://i.scdn.co/image/ab67616d0000b2737ce789b3b76ff4dd478389ff,['Pop' 'Euro House' 'Hi NRG']
8027,Giovanni Battista Martini,4oWPDBXFnnKfEcLsGhasaK,29,https://i.scdn.co/image/ab67616d0000b2738e0a0d647e9d6437c9f9797f,['Classical' 'Baroque']
8028,Giovanni Benedetto Platti,0RFpVAGFCugeIDlW97oCFq,29,https://i.scdn.co/image/ab67616d0000b273d93515c71d1db1af72ebb803,['Classical']
8029,Giovanni Girolamo Kapsberger,3j1vfGPWtqgWj28ED2puXs,29,https://i.scdn.co/image/ab67616d0000b27337286199f25702c437be8162,['medieval']
8030,Glasgow Coma Scale,3OilnTuGkR6gZKZa0sV8E8,29,https://i.scdn.co/image/ab6761610000e5ebb279afd7947680d320f09bf6,['post-rock' 'space rock']
8031,Glaskas,3mbYAsXro0k8Rvi9GrMPPn,29,https://i.scdn.co/image/ab6761610000e5eb0ec7fef9f8fe50143e7a04db,"['Folk, World, & Country']"
8032,Gone Cold,5dMqfdmilb6colsGrmYYmo,29,https://i.scdn.co/image/ab6761610000e5eb22c7479a593c97f6b9ffd5d1,['metalcore']
8033,Gorky's Zygotic Mynci,5ShFRZUGJZL1qMkIPtYV5M,29,https://i.scdn.co/image/7681c6d89f998a0d05884fe61ce83734c1d6f305,['britpop' 'neo-psychedelic']
8034,Gregoire Maret,24jNRyMv4IEPuL1qwmZuNW,29,https://i.scdn.co/image/ab6772690000c46c779f7325bfa5b6c67adafb73,['Jazz']
8035,Greta Isaac,7BsLsPnH5swTyhGZq2qNbN,29,https://i.scdn.co/image/ab6761610000e5ebd9e331dcecec46bd3b0c7433,['Pop']
8036,Grey Code,7KzRXWiO7ggx1pbXccMSTm,29,https://i.scdn.co/image/ab6761610000e5eb3d7786d39eb65e363af5625c,['drum and bass' 'liquid funk' 'jungle']
8037,Grimethorpe Colliery Band,0SVNnCjJeO3rToe1hFkOGD,29,https://i.scdn.co/image/ab6772690000c46ca60edd63d041ea457eae8df4,['Brass & Military' 'Brass Band' 'Holiday']
8038,Guadalupe Plata,7j7j2bTOawrElFWLh1bsoK,29,https://i.scdn.co/image/ab6761610000e5eb8a8cddd2d6790a707c4201cf,['space rock']
8039,Guggenz,0arCcK0KVLd5L1Q5zr9WWM,29,https://i.scdn.co/image/ab6761610000e5eb06f9629db2f88f21d5549e03,['lo-fi beats' 'jazz beats' 'jazz rap']
8040,Götz Widmann,6VptBj8FGwldnfkvDQE8VU,29,https://i.scdn.co/image/ab6761610000e5ebd5f40d737658751820fe6f1f,['singer-songwriter']
8041,HEN$HAW,5rolqCpWDEgzZRjM0EkC7W,29,https://i.scdn.co/image/ab6761610000e5eb3a50ec0bda14fa09b450411d,[]
8042,Hakaisu,2Tra5F2yPKz7EoGTWxXcx8,29,https://i.scdn.co/image/ab6761610000e5eb22671e40cf714f58e275dfb4,['lo-fi' 'lo-fi beats']
8043,Handpan Mystic Flow,4trNml03djbsrLqQWCbMnF,29,https://i.scdn.co/image/ab6761610000e5eb4482f768da75ae94d8f8226f,[]
8044,Hannah Peel,3LRldYGJpCAQT5cZKQyi7o,29,https://i.scdn.co/image/ab6761610000e5eb2f1a89e94e701afb2744681c,['Rock' 'Folk Rock']
8045,Hans Christian Lumbye,2ygrEqOloOew8G3u7xC7Ax,29,https://i.scdn.co/image/ab67616d0000b273165f6f40d4b63ab167a3cf5a,['polka']
8046,Happy Ol'McWeasel,5BLgMlT6LTidk2KkfheS4p,29,https://i.scdn.co/image/ab6761610000e5ebfa5b8523ffabf2416d99f658,['celtic punk' 'celtic rock' 'celtic' 'folk punk' 'folk rock']
8047,Harmonia,0tHDVpPzMs1JqKTAuGQkQR,29,https://i.scdn.co/image/46808ae1f518723667585ae1d9d26ab4bb1678d2,['krautrock' 'space rock']
8048,Headstrong,1QUtz3pwcGiuwnVtLJ5JCF,29,https://i.scdn.co/image/ab6761610000e5eb718eb5e7059d1ad55e3de5d2,['pop punk']
8049,Hearts Hearts,5kRhbeMGVzAciRwnQzyesH,29,https://i.scdn.co/image/ab6761610000e5eb8453fa69da2c91abdb05c747,['Electronic' 'Rock' 'Pop' 'Electro' 'Indie Pop' 'Dream Pop']
8050,Heather Grey,0NHdHKgWjJriXzzufBwSqE,29,https://i.scdn.co/image/ab6761610000e5ebfeac345e88d13e71dd7f0727,['lo-fi beats' 'jazz rap']
8051,Helen Kane,11HIrkQxJHCtzygITX4xwM,29,https://i.scdn.co/image/ab67616d0000b273548f60945416671b429d9377,['ragtime']
8052,Helena Hauff,1JcefSOP7bcWEluL0iEIaN,29,https://i.scdn.co/image/ab6761610000e5ebb61b03aef8e44727006ceb72,['acid house' 'acid techno' 'ebm' 'cold wave']
8053,Hello Saferide,4Qxe8uorrQxMoMkhv0HrK3,29,https://i.scdn.co/image/ab6761610000e5ebfadfb2fa81acba4d489875a8,['swedish pop']
8054,High Dive Heart,3JUsjiDq2ybY2zHQsMFTkb,29,https://i.scdn.co/image/c7e7ad530b93b3f3fa7ac76e9bb36606c10d528f,[]
8055,Hot Potato Band,4sxm5KWkWvxF6kMrqvpWJN,29,https://i.scdn.co/image/ab6761610000e5eb504b06d93dc2032be959de8b,['Pop']
8056,House & Home,2ihCoOZsBMPl5KuKLgK9T7,29,https://i.scdn.co/image/ab6761610000e5ebd7ba02be36df809480d1b66f,['Rock' 'Pop Punk']
8057,Houston & Dorsey,10QN7s8TRfhGbjSFadVndu,29,https://i.scdn.co/image/ab67616d0000b273042264469890718afd377206,"['Folk, World, & Country']"
8058,Hyume,1PQ7oTz9NiyYzUijZ4tSZD,29,https://i.scdn.co/image/ab6761610000e5eb1b46fb081ac8bcf82485556f,[]
8059,Håkon Kornstad,6rvXcIk2e2Xv8sZ5bP6pm2,29,https://i.scdn.co/image/ab6761610000e5eb5d283ab2c7c02bc55471dc32,['vocal jazz' 'jazz']
8060,Ida Engberg,5psccYjSTbvey4GWul62EB,29,https://i.scdn.co/image/ab6761610000e5ebaf87d27deb032051f5d5b06a,['techno']
8061,Iration Steppas,0wDFiWgPfBeW7x5kVPBYTW,29,https://i.scdn.co/image/ab6761610000e5ebade992e7a04424d7f201ff5a,['dub']
8062,Ital,67qPxCDRTeRQgrN4Gou7OI,29,https://i.scdn.co/image/ab6761610000e5ebc6469a6cc223a1cc6fe4bc6f,['psytrance' 'trance' 'progressive trance']
8063,Ivan Duch,05ePZqCxPqNy7VZfDpwTgi,29,https://i.scdn.co/image/ab6761610000e5ebc4ec5123c7aa2e612ab8de45,['medieval']
8064,JUMEX,4WSweIJDD3aAMDeHA5MK0j,29,https://i.scdn.co/image/ab6761610000e5eb7b7fac9cf323000a7c084bbe,['emo rap']
8065,Jab King,0nsOQqZ8QYvEgw2zirjmAF,29,https://i.scdn.co/image/ab67616d0000b273122caba85548e3622376baee,['soca' 'calypso']
8066,Jack Hylton & His Orchestra,7unA1Br0p1C0Wjs5GlBFU6,29,https://i.scdn.co/image/ab67616d0000b27396c1db81abc14eb34dd6c18d,['big band' 'ragtime']
8067,Jackie Oates,13wsJcc3ZMixzCEVH3Wuyt,29,https://i.scdn.co/image/ab6761610000e5eb264ad6642a5a343453befe29,['traditional folk' 'folk' 'celtic' 'sea shanties']
8068,Jah Shaka,3UdoO8DiElu02b95ig57cC,29,https://i.scdn.co/image/ab67616d0000b2730b9ce7ef6017fd697b4b7685,['dub' 'roots reggae' 'reggae']
8069,Jake Houlsby,7opQBzUd3mv4GsxSIveDB3,29,https://i.scdn.co/image/ab6761610000e5eb46a25cf95bd6704f69295586,"['Pop' 'Folk, World, & Country']"
8070,Jake Kaiser,1gClae3b8Eh3aCg7KPAHaG,29,https://i.scdn.co/image/ab6761610000e5eb3d0bdd4baad3c5eb4571b50c,['melodic house' 'progressive house' 'melodic techno']
8071,James and the Cold Gun,5YFIVhzlaYH9Yadjw9gSUx,29,https://i.scdn.co/image/ab6761610000e5eba2543447bbd5baa1fea3cffd,['Rock']
8072,Jason Moran,7g3iwvP459BN53F7CDxemI,29,https://i.scdn.co/image/ed4dfb631b8135956ee8b568a6a0c1c1d073a531,['jazz' 'free jazz']
8073,Jay Sek,5vgXGoarweQn1Z4hQrdcbA,29,https://i.scdn.co/image/ab6761610000e5eb6b9d512a2bf5c2376a3222df,[]
8074,Jeremy Sylvester,7BRot2uprkudBUXhqv9R9l,29,https://i.scdn.co/image/ab6761610000e5eb63a150832c43f22027a2c00e,['uk garage' 'bassline' 'uk funky']
8075,Jesu,1binm59tmJzoZLvLETVYBP,29,https://i.scdn.co/image/ab6761610000e5eb6b61fa80b8f04fc51e7f6bfa,"['drone metal' 'shoegaze' 'post-rock' 'drone' 'sludge metal' 'slowcore'
 'stoner metal']"
8076,Jimmy Forrest,2AdOGwpXiwCctV1n9sJaub,29,https://i.scdn.co/image/93c4ffe483d4906de256b12d4a588dc4dcf815d4,['jazz' 'hard bop']
8077,Jimmy Heath,5GX8UFlG4vXVXDv8KqDLvk,29,https://i.scdn.co/image/ab6761610000e5eb73dc14f7cd7d44a8b5537c2c,['hard bop' 'bebop' 'jazz']
8078,Joei Razook,7lKfXXpidmX8SAO3cEUrPr,29,https://i.scdn.co/image/ab6761610000e5ebf8b715b9a510cf1f24e0018c,['emo rap']
8079,Johannes Ockeghem,5bk4CYx5KyU34CeJmoJEaO,29,https://i.scdn.co/image/f3a45b49f4360dfbecc1a226ef39a2004eef90a9,['medieval' 'requiem' 'choral' 'classical']
8080,Joohyun Park,2v0b6Kf4ajqPx5xgKmXtyN,29,https://i.scdn.co/image/ab6761610000e5eb1cd68f94bfcec02cd884fb67,['Stage & Screen' 'Soundtrack']
8081,Jordan Beggs,2qHe4hsn9sRe5qm4uUVXwF,29,https://i.scdn.co/image/ab6761610000e5eb40d082b4eedd0a576fd90fa9,[]
8082,Jordan Brando,1LvEV4mvbTOdntchECXeAO,29,https://i.scdn.co/image/ab6761610000e5eba1fee90aabb695faefee4ea8,['tech house']
8083,Jordan Rabjohn,6GMGZx5Pc3Gj7Y5dxaOllk,29,https://i.scdn.co/image/ab6761610000e5eb0c08ec81d3dc719195c4689d,[]
8084,Josef Mysliveček,6wEimu9Okp11rTY8nbbTtR,29,https://i.scdn.co/image/9391414e650977328addb854a0553afd272ae993,['classical']
8085,Juan Del Rio,33TLcBEiIFY9c3RZNaKVC9,29,https://i.scdn.co/image/ab67616d0000b273ba76c6d26893c2e444546d73,"['Latin' 'Classical' 'Folk, World, & Country']"
8086,Julius La Rosa,1yhv5zp6IYFYpboAm7Fdlm,29,https://i.scdn.co/image/ab67616d0000b273cc1959c49d6facfe24046614,['Pop' 'Vocal']
8087,Jussi Björling,4FNjPnaiiXYeG2qOhVtd8A,29,https://i.scdn.co/image/04c3e5934e270a5b673e82b377ad56bbe2d1a3be,['opera']
8088,Just Brothers,5qTJU3YBzlGmOSrSHL4EVK,29,https://i.scdn.co/image/ab6761610000e5eb8e85325013218a1074c5af15,['northern soul']
8089,KNOWN.,1hq8aXIxLXBwfeXGD1sGot,29,https://i.scdn.co/image/ab6761610000e5ebee1a2d9c65d32a8b5b5914fa,['Hip Hop']
8090,Kaia Kater,3SIjUKYSRchIKIoFO9vBjm,29,https://i.scdn.co/image/ab6761610000e5ebeaaaca4e0657f36634b234bf,['southern gothic' 'bluegrass' 'americana' 'folk' 'newgrass']
8091,Khai,2nUgzaTpZZxmzOh2hGlp64,29,https://i.scdn.co/image/ab6761610000e5eb8378224648d209a7b677864b,['Rock' 'Emo' 'Indie Rock']
8092,Kids In America,6ovlMe2HTmv1MmrZfsoBqY,29,https://i.scdn.co/image/ab6761610000e5eb2dff9f8ee80e73ec533db202,[]
8093,King No-One,6hWReUQlQwLTYlmZ1vltRB,29,https://i.scdn.co/image/ab6761610000e5eb679b1e0e9b15a1dd90522397,['Rock' 'Indie Rock']
8094,Kississippi,6t0a2t1BXxTQvAkxReClPm,29,https://i.scdn.co/image/ab6761610000e5eb3880ce45ad4829fdd00216bf,['Pop' 'Indie Rock' 'Folk']
8095,Klaus Johann Grobe,4m8zzr6DNSW4tkuyGHvF7h,29,https://i.scdn.co/image/ab6761610000e5eb7b03116047e7976f8cda5b89,['krautrock' 'space rock' 'german indie']
8096,Kosh,5c1JBjQ42xrr1miePS9IRO,29,https://i.scdn.co/image/ab6761610000e5eb20ac703fa08f1a38e9ce996c,['breakbeat' 'acid house']
8097,Krayenzeit,53vCxBCv90n9JrhBXqTj16,29,https://i.scdn.co/image/ab6761610000e5eb62b4b80ebd0de83a72417573,['medieval metal' 'medieval' 'folk metal' 'folk rock']
8098,Krzysztof Komeda,6BoLqGW2NuMvgHqiDbyfOC,29,https://i.scdn.co/image/ab67616d0000b27319d999eb81faa92c532d1de2,['free jazz']
8099,Kyle Sparkman,38HHAoD3GTvA78R8KmjMrW,29,https://i.scdn.co/image/ab6761610000e5eb171b479c00ae92a78cb6697a,['Rock' 'Funk / Soul' 'Indie Rock' 'Funk']
8100,L.A. Style,4reUSabzsXZWM3BMH4fU1Q,29,https://i.scdn.co/image/252bd4777b9849bcc778bcd9de66129d7dbab9f8,['eurodance']
8101,LS Kancana Sari,0dv2L0lVdA7MCYDxdZwwTn,29,https://i.scdn.co/image/ab67616d0000b27355d9c61e8bdd0987617ee985,['traditional music' 'lagu jawa']
8102,La Musique Des Armées,3VBt7OKgqts3BgFV8BkAne,29,https://i.scdn.co/image/ab67616d0000b273af97a27a384e2fcd3e069621,['Brass & Military' 'Military']
8103,Late of the Pier,5ZBQea34QfBgEDkcGEKK2b,29,https://i.scdn.co/image/153e0b9c0cd76cd151427bf919b9262252aec3d5,['new rave' 'alternative dance' 'electroclash']
8104,Lauren Auder,5rxf4rjZ5lyhKt7DWM5dLL,29,https://i.scdn.co/image/ab6761610000e5eb07f863f91b1d41f765f5c6e1,['baroque pop']
8105,Leaders of the New School,5V2urhkwH9CIcojcYnvKRg,29,https://i.scdn.co/image/ab67616d0000b273ec8d442b703f90eaf0b3f15b,['east coast hip hop' 'old school hip hop']
8106,Lee Perry & The Upsetters,3007hfCAMol0TIw5xhfSu4,29,https://i.scdn.co/image/ab67616d0000b273d4a3decda8e8997cf875ff0c,['dub' 'rocksteady' 'roots reggae' 'reggae']
8107,Left On Red,5ZhTiWTXeMdTRSlzLZqoIC,29,https://i.scdn.co/image/ab6761610000e5eb01be1b8d8c891660e2056442,"['Rock' 'Pop' 'Folk, World, & Country' 'Indie Rock' 'Indie Pop'
 'Folk Rock']"
8108,Les Gold,3XfOlbu8GzAWZgunWPap5s,29,https://i.scdn.co/image/ab6761610000e5eb9394fbb15112580986395ec6,[]
8109,Les Rallizes Dénudés,1LxdCpPSFpzNBKyQI22aDz,29,https://i.scdn.co/image/ab6761610000e5eb713ebe89e60953355cf21069,['noise rock' 'psychedelic rock']
8110,Les Savy Fav,5DZBnxCYzs32O2bbqK8KNg,29,https://i.scdn.co/image/ab6761610000e5ebfd3306f10c024e31c799cef8,['noise rock']
8111,Linda Scott,7KjuI3MbOTaBH29yju4Lr4,29,https://i.scdn.co/image/ab67616d0000b273b30cef192214822f30b037bb,['Pop' 'Vocal']
8112,Lisa Heller,4c0MadmAExDMrmnYG02mXa,29,https://i.scdn.co/image/ab6761610000e5eb3b3c9fc712f4989ea20ec2fa,['Non-Music' 'Audiobook']
8113,Little Man Tate,721LNYldlmaLlKi0IQ5ClK,29,https://i.scdn.co/image/ab6761610000e5ebc5734a2299f56f276bd8af70,['Rock' 'Indie Rock']
8114,Lo-Fi Tigers,4nQdWcfYHVmyqUGc3WBaFX,29,https://i.scdn.co/image/ab6761610000e5eb788f43aa09eefc6cc66e5dc7,['lo-fi beats' 'lo-fi']
8115,Lorenzo Senni,7mKwhB3UiepqzM946jBOyi,29,https://i.scdn.co/image/ab6761610000e5eb5e510199da69929c6e6cae73,['idm' 'glitch']
8116,Louis Prima & Keely Smith,1VNfHD8QBVfKnAeHUh42jv,29,https://i.scdn.co/image/ab67616d0000b273e00512a8ee0133705a6ed0a6,['swing music']
8117,Louis Silva Band,73EUNkbwvo1Y6ZmVjummIq,29,https://i.scdn.co/image/ab67616d0000b2735f788238198a56db47e67331,['jazz']
8118,Luc Beauséjour,4NZRSSWL98NOusNDAzbfD3,29,https://i.scdn.co/image/653ee5df31b9b80326f08ee2bd31bbf4013718a9,['chamber music']
8119,Lucid Monday,7dhK4qWq1jEEFjXCD5z5xr,29,https://i.scdn.co/image/ab6761610000e5eb76aeacb2dc881794d0b88285,[]
8120,Lucinda Chua,3PaJIkKZtfopcZxWluQhzJ,29,https://i.scdn.co/image/ab6761610000e5eb1bb1c715594b02d8db8cb41d,['Rock' 'Pop' 'Ethereal']
8121,Lucrecia Dalt,4LC4vkseYrSEDd6MjZvOO9,29,https://i.scdn.co/image/ab6761610000e5eb6104418926fd1f7e2eeb9f1e,['experimental' 'avant-garde' 'art pop']
8122,Lydian Collective,5E7gb8Ugqx2c9mCoytD6gw,29,https://i.scdn.co/image/ab6761610000e5eb0b316d91791f7bd10f78568c,['jazz fusion' 'jazz funk' 'nu jazz']
8123,Maddy Prior,17miutE3LMgwHppEEKwsGx,29,https://i.scdn.co/image/a5ee2301c9e465692e4c2a9287fd5e939528a2cd,['traditional folk' 'folk' 'celtic' 'folk rock']
8124,Majestic Sleep,0sQArsC8yyQYhH6mk7Myt0,29,https://i.scdn.co/image/ab67616d0000b2730540af20fcce74295e4f4da7,[]
8125,Malvina Reynolds,5fhMeS3lpUqUpTNuAxU2rN,29,https://i.scdn.co/image/ab67616d0000b2737cdea96511f9e03e3b1b1308,['anti-folk' 'folk']
8126,Mangabey,0IySrk0S2gbAoxaYyPHEZD,29,https://i.scdn.co/image/ab6761610000e5eb5d98a8bc981077fbb80fe3ec,['lo-fi house' 'jazz house']
8127,Mantaraybryn,4U7hzJON7jzAwaWqB4raLf,29,https://i.scdn.co/image/ab6761610000e5eb9c7e1663db0366d90cbfcce8,['Electronic' 'Pop' 'Electro']
8128,Maps & Atlases,572aBw8LAuVMk47tfozZZr,29,https://i.scdn.co/image/5e099030ad9df217542ca7df39838524448ca5b5,['math rock']
8129,Marc Benno,3SMAz1YMpiHkDbyKkEXDJx,29,https://i.scdn.co/image/ab67616d0000b2734ba240e8754d2a786694c9a2,"['Rock' 'Blues' 'Pop' 'Folk, World, & Country']"
8130,Marcin Wasilewski,2OR51iG3dgqkVJF42L8EZF,29,https://i.scdn.co/image/ab6772690000c46ca45013f25131fb1ff6a187de,['jazz']
8131,Marco Bailey,23zJj2W0TQ0SvF4Fwo7mZK,29,https://i.scdn.co/image/ab6761610000e5eb9d985d46e60b2ed08ceaa641,['techno' 'acid techno' 'minimal techno']
8132,Marcus Intalex,1LUyPCV4OiooCwffEq5ftD,29,https://i.scdn.co/image/9317503ab836eb74902b43551a86c91c05bb6cb8,['drum and bass' 'jungle' 'liquid funk' 'breakbeat']
8133,Maria Faradouri,72gzCdzXViRDopHWPPcG9M,29,https://i.scdn.co/image/ab67616d0000b2735b088f1272d4bc3794dfb174,['entehno' 'laïko']
8134,Mark Hollis,1dKzjmxVJw8SSE0LVxW2Dp,29,https://i.scdn.co/image/ab67616d0000b2730a55711006e7b6a91c39b887,['post-rock' 'art rock']
8135,Martin Carthy,4jfwVcXoNnfnU8xQBlSWn0,29,https://i.scdn.co/image/ab6761610000e5eb71169f759c8806e49153501f,['traditional folk' 'folk' 'folk rock']
8136,Martine McCutcheon,6RxvPZHJL1V9kWWvzM0APg,29,https://i.scdn.co/image/ab6761610000e5eb9a7cc843240b56e4b96458bc,['Pop' 'Vocal' 'Ballad']
8137,Mauro Giuliani,4qXtGiJP51BsAIi4bJNeir,29,https://i.scdn.co/image/ab67616d0000b273449e9558a67bec1b28e80fda,['classical']
8138,Max Pope,1pW42WHCsBicnNoBkcbD7i,29,https://i.scdn.co/image/ab6761610000e5eb3a026242d40b090e091ae41b,['Pop' 'Indie Pop']
8139,Megafaun,0o1wK6uAmkrixovsE80lMR,29,https://i.scdn.co/image/a8e7d0c80a85f70e9edcb486d387392c3e1e7d1b,['indie folk' 'alt country']
8140,Melicia,0kKqcNnMxdktsw8ez8LWCG,29,https://i.scdn.co/image/ab6761610000e5eb8ad548cf2907a036f9085723,['psytrance' 'trance']
8141,Michael Chapman,5slSOLb4CcoPOgptg4tsxo,29,https://i.scdn.co/image/ab6761610000e5eb1c495748ac5fcb6c81fe3968,['folk rock' 'folk']
8142,Michael Christmas,1POk07q5vJ4NcdOgkLyPzp,29,https://i.scdn.co/image/ab6761610000e5ebb76014d7ba42d60bde317ca0,['Hip Hop']
8143,Miesha Berens,59UumpxzWdl3DRy6muL6Ln,29,https://i.scdn.co/image/ab67616d0000b2739a5382117b6eabc28b9217d8,[]
8144,Monkeybrain,4ZnZnqNlIMadbLWzurTTii,29,https://i.scdn.co/image/ab6761610000e5ebd06623be262c632c3395fa47,['Electronic' 'Deep House']
8145,Morton Feldman,3Vmj59eAzsbiISxcCBHRCM,29,https://i.scdn.co/image/d97cab11ac59a2fc6c03090df7ccf04722ff64d9,['minimalism' 'avant-garde' 'drone']
8146,Moss Of Aura,0yWtq3VaXTns2rqmEdTGX8,29,https://i.scdn.co/image/ab6761610000e5eb4b39d50e99db91c848fcc79c,['chillwave' 'vaporwave']
8147,Mouse On Mars,4ZgIWfyg9BkcqnJJ2xVR3f,29,https://i.scdn.co/image/ab6772690000c46cbbbac1258f95e45bff60202a,['idm' 'glitch' 'krautrock' 'indie electronic']
8148,Mr Cutts,5z8SAymwA5VjLKu6nl7iTN,29,https://i.scdn.co/image/ab6761610000e5eb51bf8c21293ff8fc24747732,[]
8149,Mssingno,7iNWihBrDST1H86nEeFY9W,29,https://i.scdn.co/image/ab6761610000e5ebd2289357957f8959a5b143b7,['witch house']
