weekdate,position,artist_name,track_name,weighting
2022-06-10,31,benson boone,in the stars,20
2022-06-10,32,ed sheeran,shivers,19
2022-06-10,33,glass animals,heat waves,18
2022-06-10,34,kendrick lamar/blxst/amanda,die hard,17
2022-06-10,35,diplo & miguel,don't forget my love,16
2022-06-10,36,aitch/ashanti,baby,15
2022-06-10,37,leah kate,10 things i hate about you,14
2022-06-10,38,vibe chemistry,balling,13
2022-06-10,39,aitch,1989,12
2022-06-10,40,post malone,lemon tree,11
2022-06-10,41,kanye west & xxxtentacion,true love,10
2022-06-10,42,dave,starlight,9
2022-06-10,43,bru-c,o excuses,8
2022-06-10,44,mimi webb,house on fire,7
2022-06-10,45,russ millions,baba (toma tussi),6
2022-06-10,46,belters only ft jazzy,make me feel good,5
2022-06-10,47,onerepublic,i ain't worried,4
2022-06-10,48,ruth b,dandelions,3
2022-06-10,49,sam fender,seventeen going under,2
2022-06-10,50,elton john & dua lipa,cold heart,1
2022-06-17,1,kate bush,running up that hill,50
2022-06-17,2,harry styles,as it was,49
2022-06-17,3,cat burns,go,48
2022-06-17,4,lf system,afraid to feel,47
2022-06-17,5,lizzo,about damn time,46
2022-06-17,6,george ezra,green green grass,45
2022-06-17,7,tion wayne & la roux,iftk,44
2022-06-17,8,harry styles,late night talking,43
2022-06-17,9,sam ryder,space man,42
2022-06-17,10,harry styles,music for a sushi restaurant,41
2022-06-17,11,ed sheeran,2step,40
2022-06-17,12,david guetta/hill/henderson,crazy what love can do,39
2022-06-17,13,fireboy dml & ed sheeran,peru,38
2022-06-17,14,nathan dawe ft ella henderson,21 reasons,37
2022-06-17,15,jax jones ft mnek,where did you go,36
2022-06-17,16,future ft drake & tems,wait for u,35
2022-06-17,17,benzz,je m'appelle,34
2022-06-17,18,d-block europe/ghost killer,elegant & gang,33
2022-06-17,19,calvin harris/dua lipa/young,potion,32
2022-06-17,20,burna boy,last last,31
2022-06-17,21,tate mcrae,she's all i wanna be,30
2022-06-17,22,george ezra,anyone for you,29
2022-06-17,23,post malone ft doja cat,i like you (a happier song),28
2022-06-17,24,latto/mariah carey/dj khaled,big energy,27
2022-06-17,25,lady gaga,hold my hand,26
2022-06-17,26,post malone ft roddy ricch,cooped up,25
2022-06-17,27,bts,yet to come,24
2022-06-17,28,onerepublic,i ain't worried,23
2022-06-17,29,ed sheeran,bad habits,22
2022-06-17,30,lost frequencies/calum scott,where are you now,21
2022-06-17,31,joji,glimpse of us,20
2022-06-17,32,lauren spencer-smith,flowers,19
2022-06-17,33,jack harlow,first class,18
2022-06-17,34,tom grennan,remind me,17
2022-06-17,35,diplo & miguel,don't forget my love,16
2022-06-17,36,benson boone,in the stars,15
2022-06-17,37,camila cabello ft ed sheeran,bam bam,14
2022-06-17,38,ed sheeran,shivers,13
2022-06-17,39,glass animals,heat waves,12
2022-06-17,40,sigala & talia mar,stay the night,11
2022-06-17,41,aitch/ashanti,baby,10
2022-06-17,42,vibe chemistry,balling,9
2022-06-17,43,bru-c,o excuses,8
2022-06-17,44,leah kate,10 things i hate about you,7
2022-06-17,45,aitch,1989,6
2022-06-17,46,dave,starlight,5
2022-06-17,47,chase & status,mixed emotions,4
2022-06-17,48,belters only ft jazzy,make me feel good,3
2022-06-17,49,kendrick lamar/blxst/amanda,die hard,2
2022-06-17,50,russ millions,baba (toma tussi),1
2022-06-24,1,kate bush,running up that hill,50
2022-06-24,2,harry styles,as it was,49
2022-06-24,3,lf system,afraid to feel,48
2022-06-24,4,cat burns,go,47
2022-06-24,5,george ezra,green green grass,46
2022-06-24,6,lizzo,about damn time,45
2022-06-24,7,drake ft 21 savage,jimmy cooks,44
2022-06-24,8,drake,massive,43
2022-06-24,9,harry styles,late night talking,42
2022-06-24,10,drake,falling back,41
2022-06-24,11,harry styles,music for a sushi restaurant,40
2022-06-24,12,tion wayne & la roux,iftk,39
2022-06-24,13,david guetta/hill/henderson,crazy what love can do,38
2022-06-24,14,joji,glimpse of us,37
2022-06-24,15,nathan dawe ft ella henderson,21 reasons,36
2022-06-24,16,sam ryder,space man,35
2022-06-24,17,fireboy dml & ed sheeran,peru,34
2022-06-24,18,jax jones ft mnek,where did you go,33
2022-06-24,19,ed sheeran,2step,32
2022-06-24,20,future ft drake & tems,wait for u,31
2022-06-24,21,beyonce,break my soul,30
2022-06-24,22,burna boy,last last,29
2022-06-24,23,benzz,je m'appelle,28
2022-06-24,24,calvin harris/dua lipa/young,potion,27
2022-06-24,25,d-block europe/ghost killer,elegant & gang,26
2022-06-24,26,tate mcrae,she's all i wanna be,25
2022-06-24,27,lady gaga,hold my hand,24
2022-06-24,28,sigala & talia mar,stay the night,23
2022-06-24,29,george ezra,anyone for you,22
2022-06-24,30,latto/mariah carey/dj khaled,big energy,21
2022-06-24,31,onerepublic,i ain't worried,20
2022-06-24,32,post malone ft doja cat,i like you (a happier song),19
2022-06-24,33,tom grennan,remind me,18
2022-06-24,34,ed sheeran,bad habits,17
2022-06-24,35,lauren spencer-smith,flowers,16
2022-06-24,36,lost frequencies/calum scott,where are you now,15
2022-06-24,37,post malone ft roddy ricch,cooped up,14
2022-06-24,38,diplo & miguel,don't forget my love,13
2022-06-24,39,glass animals,heat waves,12
2022-06-24,40,benson boone,in the stars,11
2022-06-24,41,ed sheeran,shivers,10
2022-06-24,42,jack harlow,first class,9
2022-06-24,43,doja cat,vegas,8
2022-06-24,44,camila cabello ft ed sheeran,bam bam,7
2022-06-24,45,bru-c,o excuses,6
2022-06-24,46,chase & status,mixed emotions,5
2022-06-24,47,aitch/ashanti,baby,4
2022-06-24,48,leah kate,10 things i hate about you,3
2022-06-24,49,belters only ft jazzy,make me feel good,2
2022-06-24,50,dave,starlight,1
2022-07-01,1,kate bush,running up that hill,50
2022-07-01,2,lf system,afraid to feel,49
2022-07-01,3,harry styles,as it was,48
2022-07-01,4,beyonce,break my soul,47
2022-07-01,5,george ezra,green green grass,46
2022-07-01,6,cat burns,go,45
2022-07-01,7,lizzo,about damn time,44
2022-07-01,8,drake,massive,43
2022-07-01,9,tion wayne & la roux,iftk,42
2022-07-01,10,harry styles,late night talking,41
2022-07-01,11,david guetta/hill/henderson,crazy what love can do,40
2022-07-01,12,joji,glimpse of us,39
2022-07-01,13,nathan dawe ft ella henderson,21 reasons,38
2022-07-01,14,drake ft 21 savage,jimmy cooks,37
2022-07-01,15,harry styles,music for a sushi restaurant,36
2022-07-01,16,ed sheeran,2step,35
2022-07-01,17,fireboy dml & ed sheeran,peru,34
2022-07-01,18,future ft drake & tems,wait for u,33
2022-07-01,19,jax jones ft mnek,where did you go,32
2022-07-01,20,sam fender,seventeen going under,31
2022-07-01,21,sam ryder,space man,30
2022-07-01,22,burna boy,last last,29
2022-07-01,23,benzz,je m'appelle,28
2022-07-01,24,onerepublic,i ain't worried,27
2022-07-01,25,sigala & talia mar,stay the night,26
2022-07-01,26,calvin harris/dua lipa/young,potion,25
2022-07-01,27,lady gaga,hold my hand,24
2022-07-01,28,tate mcrae,she's all i wanna be,23
2022-07-01,29,d-block europe/ghost killer,elegant & gang,22
2022-07-01,30,drake,sticky,21
2022-07-01,31,billie eilish,happier than ever,20
2022-07-01,32,latto/mariah carey/dj khaled,big energy,19
2022-07-01,33,post malone ft doja cat,i like you (a happier song),18
2022-07-01,34,lauren spencer-smith,flowers,17
2022-07-01,35,doja cat,vegas,16
2022-07-01,36,george ezra,anyone for you,15
2022-07-01,37,ed sheeran,bad habits,14
2022-07-01,38,glass animals,heat waves,13
2022-07-01,39,tom grennan,remind me,12
2022-07-01,40,bru-c,o excuses,11
2022-07-01,41,charlie puth ft jung kook,left and right,10
2022-07-01,42,diplo & miguel,don't forget my love,9
2022-07-01,43,benson boone,in the stars,8
2022-07-01,44,ed sheeran,shivers,7
2022-07-01,45,lost frequencies/calum scott,where are you now,6
2022-07-01,46,post malone ft roddy ricch,cooped up,5
2022-07-01,47,camila cabello ft ed sheeran,bam bam,4
2022-07-01,48,dave,my 24th birthday,3
2022-07-01,49,jack harlow,first class,2
2022-07-01,50,dermot kennedy,something to someone,1
2022-07-08,1,lf system,afraid to feel,50
2022-07-08,2,harry styles,as it was,49
2022-07-08,3,kate bush,running up that hill,48
2022-07-08,4,beyonce,break my soul,47
2022-07-08,5,george ezra,green green grass,46
2022-07-08,6,cat burns,go,45
2022-07-08,7,lizzo,about damn time,44
2022-07-08,8,tion wayne & la roux,iftk,43
2022-07-08,9,drake,massive,42
2022-07-08,10,nathan dawe ft ella henderson,21 reasons,41
2022-07-08,11,david guetta/hill/henderson,crazy what love can do,40
2022-07-08,12,burna boy,last last,39
2022-07-08,13,joji,glimpse of us,38
2022-07-08,14,harry styles,late night talking,37
2022-07-08,15,jax jones ft mnek,where did you go,36
2022-07-08,16,ed sheeran,2step,35
2022-07-08,17,fireboy dml & ed sheeran,peru,34
2022-07-08,18,sam fender,seventeen going under,33
2022-07-08,19,drake ft 21 savage,jimmy cooks,32
2022-07-08,20,future ft drake & tems,wait for u,31
2022-07-08,21,onerepublic,i ain't worried,30
2022-07-08,22,harry styles,music for a sushi restaurant,29
2022-07-08,23,benzz,je m'appelle,28
2022-07-08,24,sam ryder,space man,27
2022-07-08,25,sigala & talia mar,stay the night,26
2022-07-08,26,calvin harris/dua lipa/young,potion,25
2022-07-08,27,doja cat,vegas,24
2022-07-08,28,bru-c,o excuses,23
2022-07-08,29,tate mcrae,she's all i wanna be,22
2022-07-08,30,lady gaga,hold my hand,21
2022-07-08,31,d-block europe/ghost killer,elegant & gang,20
2022-07-08,32,post malone ft doja cat,i like you (a happier song),19
2022-07-08,33,lauren spencer-smith,flowers,18
2022-07-08,34,ed sheeran,bad habits,17
2022-07-08,35,latto/mariah carey/dj khaled,big energy,16
2022-07-08,36,billie eilish,happier than ever,15
2022-07-08,37,glass animals,heat waves,14
2022-07-08,38,tom grennan,remind me,13
2022-07-08,39,george ezra,anyone for you,12
2022-07-08,40,benson boone,in the stars,11
2022-07-08,41,drake,sticky,10
2022-07-08,42,tiesto & charli xcx,hot in it,9
2022-07-08,43,ed sheeran,shivers,8
2022-07-08,44,diplo & miguel,don't forget my love,7
2022-07-08,45,lost frequencies/calum scott,where are you now,6
2022-07-08,46,paolo nutini,rethrough the echoes,5
2022-07-08,47,metallica,master of puppets,4
2022-07-08,48,charlie puth ft jung kook,left and right,3
2022-07-08,49,camila cabello ft ed sheeran,bam bam,2
2022-07-08,50,post malone ft roddy ricch,cooped up,1
2022-07-15,1,lf system,afraid to feel,50
2022-07-15,2,harry styles,as it was,49
2022-07-15,3,george ezra,green green grass,48
2022-07-15,4,beyonce,break my soul,47
2022-07-15,5,kate bush,running up that hill,46
2022-07-15,6,lizzo,about damn time,45
2022-07-15,7,burna boy,last last,44
2022-07-15,8,david guetta/hill/henderson,crazy what love can do,43
2022-07-15,9,tion wayne & la roux,iftk,42
2022-07-15,10,nathan dawe ft ella henderson,21 reasons,41
2022-07-15,11,drake,massive,40
2022-07-15,12,jax jones ft mnek,where did you go,39
2022-07-15,13,harry styles,late night talking,38
2022-07-15,14,onerepublic,i ain't worried,37
2022-07-15,15,sam fender,seventeen going under,36
2022-07-15,16,joji,glimpse of us,35
2022-07-15,17,sigala & talia mar,stay the night,34
2022-07-15,18,future ft drake & tems,wait for u,33
2022-07-15,19,harry styles,music for a sushi restaurant,32
2022-07-15,20,cat burns,go,31
2022-07-15,21,bru-c,o excuses,30
2022-07-15,22,metallica,master of puppets,29
2022-07-15,23,drake ft 21 savage,jimmy cooks,28
2022-07-15,24,calvin harris/dua lipa/young,potion,27
2022-07-15,25,doja cat,vegas,26
2022-07-15,26,latto/mariah carey/dj khaled,big energy,25
2022-07-15,27,lady gaga,hold my hand,24
2022-07-15,28,post malone ft doja cat,i like you (a happier song),23
2022-07-15,29,tiesto & charli xcx,hot in it,22
2022-07-15,30,burna boy ft ed sheeran,for my hand,21
2022-07-15,31,d-block europe/ghost killer,elegant & gang,20
2022-07-15,32,diplo & miguel,don't forget my love,19
2022-07-15,33,glass animals,heat waves,18
2022-07-15,34,tom grennan,remind me,17
2022-07-15,35,ed sheeran,bad habits,16
2022-07-15,36,fireboy dml & ed sheeran,peru,15
2022-07-15,37,ed sheeran,2step,14
2022-07-15,38,benson boone,in the stars,13
2022-07-15,39,ed sheeran,shivers,12
2022-07-15,40,lost frequencies/calum scott,where are you now,11
2022-07-15,41,billie eilish,happier than ever,10
2022-07-15,42,lauren spencer-smith,flowers,9
2022-07-15,43,nicky youre & dazy,sunroof,8
2022-07-15,44,chase & status,mixed emotions,7
2022-07-15,45,tom santa,rainfall,6
2022-07-15,46,belters only ft jazzy,make me feel good,5
2022-07-15,47,burna boy ft j hus,cloak & dagger,4
2022-07-15,48,camila cabello ft ed sheeran,bam bam,3
2022-07-15,49,dermot kennedy,something to someone,2
2022-07-15,50,benzz,je m'appelle,1
2022-07-22,1,lf system,afraid to feel,50
2022-07-22,2,harry styles,as it was,49
2022-07-22,3,george ezra,green green grass,48
2022-07-22,4,burna boy,last last,47
2022-07-22,5,beyonce,break my soul,46
2022-07-22,6,david guetta/hill/henderson,crazy what love can do,45
2022-07-22,7,lizzo,about damn time,44
2022-07-22,8,kate bush,running up that hill,43
2022-07-22,9,nathan dawe ft ella henderson,21 reasons,42
2022-07-22,10,tion wayne & la roux,iftk,41
2022-07-22,11,drake,massive,40
2022-07-22,12,jax jones ft mnek,where did you go,39
2022-07-22,13,onerepublic,i ain't worried,38
2022-07-22,14,harry styles,late night talking,37
2022-07-22,15,sigala & talia mar,stay the night,36
2022-07-22,16,sam fender,seventeen going under,35
2022-07-22,17,bru-c,o excuses,34
2022-07-22,18,joji,glimpse of us,33
2022-07-22,19,future ft drake & tems,wait for u,32
2022-07-22,20,harry styles,music for a sushi restaurant,31
2022-07-22,21,drake ft 21 savage,jimmy cooks,30
2022-07-22,22,cat burns,go,29
2022-07-22,23,calvin harris/dua lipa/young,potion,28
2022-07-22,24,doja cat,vegas,27
2022-07-22,25,steve lacy,bad habit,26
2022-07-22,26,metallica,master of puppets,25
2022-07-22,27,tiesto & charli xcx,hot in it,24
2022-07-22,28,latto/mariah carey/dj khaled,big energy,23
2022-07-22,29,harris/timberlake/halsey,stay with me,22
2022-07-22,30,diplo & miguel,don't forget my love,21
2022-07-22,31,becky hill & david guetta,reremember,20
2022-07-22,32,glass animals,heat waves,19
2022-07-22,33,post malone ft doja cat,i like you (a happier song),18
2022-07-22,34,tom grennan,remind me,17
2022-07-22,35,burna boy ft ed sheeran,for my hand,16
2022-07-22,36,d-block europe/ghost killer,elegant & gang,15
2022-07-22,37,arrdee ft kyla,hello mate,14
2022-07-22,38,lady gaga,hold my hand,13
2022-07-22,39,ed sheeran,bad habits,12
2022-07-22,40,james hype/miggy dela rosa,ferrari,11
2022-07-22,41,luude & mattafix,big city life,10
2022-07-22,42,fireboy dml & ed sheeran,peru,9
2022-07-22,43,rosa linn,snap,8
2022-07-22,44,tom santa,rainfall,7
2022-07-22,45,cian ducrot,reall for you,6
2022-07-22,46,benson boone,in the stars,5
2022-07-22,47,nicky youre & dazy,sunroof,4
2022-07-22,48,lost frequencies/calum scott,where are you now,3
2022-07-22,49,ed sheeran,shivers,2
2022-07-22,50,chase & status,mixed emotions,1
2022-07-29,1,lf system,afraid to feel,50
2022-07-29,2,central cee,doja,49
2022-07-29,3,harry styles,as it was,48
2022-07-29,4,george ezra,green green grass,47
2022-07-29,5,burna boy,last last,46
2022-07-29,6,beyonce,break my soul,45
2022-07-29,7,david guetta/hill/henderson,crazy what love can do,44
2022-07-29,8,lizzo,about damn time,43
2022-07-29,9,kate bush,running up that hill,42
2022-07-29,10,tion wayne & la roux,iftk,41
2022-07-29,11,nathan dawe ft ella henderson,21 reasons,40
2022-07-29,12,onerepublic,i ain't worried,39
2022-07-29,13,harry styles,late night talking,38
2022-07-29,14,sigala & talia mar,stay the night,37
2022-07-29,15,drake,massive,36
2022-07-29,16,jax jones ft mnek,where did you go,35
2022-07-29,17,sam fender,seventeen going under,34
2022-07-29,18,steve lacy,bad habit,33
2022-07-29,19,joji,glimpse of us,32
2022-07-29,20,bru-c,o excuses,31
2022-07-29,21,future ft drake & tems,wait for u,30
2022-07-29,22,harris/timberlake/halsey,stay with me,29
2022-07-29,23,billie eilish,tv,28
2022-07-29,24,harry styles,music for a sushi restaurant,27
2022-07-29,25,doja cat,vegas,26
2022-07-29,26,rosa linn,snap,25
2022-07-29,27,drake ft 21 savage,jimmy cooks,24
2022-07-29,28,cat burns,go,23
2022-07-29,29,post malone ft doja cat,i like you (a happier song),22
2022-07-29,30,tiesto & charli xcx,hot in it,21
2022-07-29,31,metallica,master of puppets,20
2022-07-29,32,burna boy ft ed sheeran,for my hand,19
2022-07-29,33,billie eilish,the 30th,18
2022-07-29,34,calvin harris/dua lipa/young,potion,17
2022-07-29,35,latto/mariah carey/dj khaled,big energy,16
2022-07-29,36,james hype/miggy dela rosa,ferrari,15
2022-07-29,37,luude & mattafix,big city life,14
2022-07-29,38,d-block europe/ghost killer,elegant & gang,13
2022-07-29,39,glass animals,heat waves,12
2022-07-29,40,diplo & miguel,don't forget my love,11
2022-07-29,41,ed sheeran,bad habits,10
2022-07-29,42,tom grennan,remind me,9
2022-07-29,43,becky hill & david guetta,remember,8
2022-07-29,44,cian ducrot,all for you,7
2022-07-29,45,lady gaga,hold my hand,6
2022-07-29,46,benson boone,in the stars,5
2022-07-29,47,russ ft ed sheeran,are you entertained,4
2022-07-29,48,nicky youre & dazy,sunroof,3
2022-07-29,49,d-block europe,fantasy,2
2022-07-29,50,ed sheeran,shivers,1
2022-08-05,1,lf system,afraid to feel,50
2022-08-05,2,beyonce,break my soul,49
2022-08-05,3,harry styles,as it was,48
2022-08-05,4,central cee,doja,47
2022-08-05,5,george ezra,green green grass,46
2022-08-05,6,burna boy,last last,45
2022-08-05,7,david guetta/hill/henderson,crazy what love can do,44
2022-08-05,8,lizzo,about damn time,43
2022-08-05,9,kate bush,running up that hill,42
2022-08-05,10,onerepublic,i ain't worried,41
2022-08-05,11,nathan dawe ft ella henderson,21 reasons,40
2022-08-05,12,tion wayne & la roux,iftk,39
2022-08-05,13,harry styles,late night talking,38
2022-08-05,14,beyonce,cuff it,37
2022-08-05,15,sigala & talia mar,stay the night,36
2022-08-05,16,beyonce,alien superstar,35
2022-08-05,17,steve lacy,bad habit,34
2022-08-05,18,drake,massive,33
2022-08-05,19,sam fender,seventeen going under,32
2022-08-05,20,bru-c,o excuses,31
2022-08-05,21,jax jones ft mnek,where did you go,30
2022-08-05,22,joji,glimpse of us,29
2022-08-05,23,future ft drake & tems,wait for u,28
2022-08-05,24,harris/timberlake/halsey,stay with me,27
2022-08-05,25,james hype/miggy dela rosa,ferrari,26
2022-08-05,26,rosa linn,snap,25
2022-08-05,27,doja cat,vegas,24
2022-08-05,28,luude & mattafix,big city life,23
2022-08-05,29,harry styles,music for a sushi restaurant,22
2022-08-05,30,post malone ft doja cat,i like you (a happier song),21
2022-08-05,31,drake ft 21 savage,jimmy cooks,20
2022-08-05,32,cat burns,go,19
2022-08-05,33,tiesto & charli xcx,hot in it,18
2022-08-05,34,burna boy ft ed sheeran,for my hand,17
2022-08-05,35,metallica,master of puppets,16
2022-08-05,36,calvin harris/dua lipa/young,potion,15
2022-08-05,37,latto/mariah carey/dj khaled,big energy,14
2022-08-05,38,jae5 ft dave & bnxn,propeller,13
2022-08-05,39,becky hill & david guetta,remember,12
2022-08-05,40,diplo & miguel,don't forget my love,11
2022-08-05,41,tom grennan,remind me,10
2022-08-05,42,lady gaga,hold my hand,9
2022-08-05,43,d-block europe/ghost killer,elegant & gang,8
2022-08-05,44,ed sheeran,bad habits,7
2022-08-05,45,eliza rose/interplanetary,b.o.t.a. (baddest of them all),6
2022-08-05,46,chris brown,under the influence,5
2022-08-05,47,glass animals,heat waves,4
2022-08-05,48,fred again/swedish house mafia,turn on the lights again,3
2022-08-05,49,nicky youre & dazy,sunroof,2
2022-08-05,50,cian ducrot,all for you,1
2022-08-12,1,lf system,afraid to feel,50
2022-08-12,2,beyonce,break my soul,49
2022-08-12,3,george ezra,green green grass,48
2022-08-12,4,ksi ft tom grennan,ot over yet,47
2022-08-12,5,central cee,doja,46
2022-08-12,6,burna boy,last last,45
2022-08-12,7,david guetta/hill/henderson,crazy what love can do,44
2022-08-12,8,harry styles,late night talking,43
2022-08-12,9,onerepublic,i ain't worried,42
2022-08-12,10,eliza rose/interplanetary,b.o.t.a. (baddest of them all),41
2022-08-12,11,sigala & talia mar,stay the night,40
2022-08-12,12,nathan dawe ft ella henderson,21 reasons,39
2022-08-12,13,harris/timberlake/halsey,stay with me,38
2022-08-12,14,kate bush,running up that hill,37
2022-08-12,15,steve lacy,bad habit,36
2022-08-12,16,harry styles,as it was,35
2022-08-12,17,james hype/miggy dela rosa,ferrari,34
2022-08-12,18,bru-c,o excuses,33
2022-08-12,19,drake,massive,32
2022-08-12,20,joel corry & becky hill,history,31
2022-08-12,21,dj khaled/drake/lil baby,staying alive,30
2022-08-12,22,sam fender,seventeen going under,29
2022-08-12,23,jax jones ft mnek,where did you go,28
2022-08-12,24,luude & mattafix,big city life,27
2022-08-12,25,beyonce,cuff it,26
2022-08-12,26,joji,glimpse of us,25
2022-08-12,27,headie one/cadabra/bandokay,can't be us,24
2022-08-12,28,rosa linn,snap,23
2022-08-12,29,tiesto & charli xcx,hot in it,22
2022-08-12,30,burna boy ft ed sheeran,for my hand,21
2022-08-12,31,hstikkytokky & j fado,hold this,20
2022-08-12,32,lizzo,about damn time,19
2022-08-12,33,beyonce,alien superstar,18
2022-08-12,34,post malone ft doja cat,i like you (a happier song),17
2022-08-12,35,cat burns,go,16
2022-08-12,36,becky hill & david guetta,remember,15
2022-08-12,37,drake ft 21 savage,jimmy cooks,14
2022-08-12,38,chris brown,under the influence,13
2022-08-12,39,latto/mariah carey/dj khaled,big energy,12
2022-08-12,40,diplo & miguel,don't forget my love,11
2022-08-12,41,nicky youre & dazy,sunroof,10
2022-08-12,42,ed sheeran,bad habits,9
2022-08-12,43,tom grennan,remind me,8
2022-08-12,44,tion wayne & la roux,iftk,7
2022-08-12,45,glass animals,heat waves,6
2022-08-12,46,1975,happiness,5
2022-08-12,47,fred again/swedish house mafia,turn on the lights again,4
2022-08-12,48,tom santa,rainfall,3
2022-08-12,49,jae5 ft dave & bnxn,propeller,2
2022-08-12,50,ed sheeran,shivers,1
2022-08-19,1,lf system,afraid to feel,50
2022-08-19,2,eliza rose/interplanetary,b.o.t.a. (baddest of them all),49
2022-08-19,3,beyonce,break my soul,48
2022-08-19,4,george ezra,green green grass,47
2022-08-19,5,david guetta/hill/henderson,crazy what love can do,46
2022-08-19,6,onerepublic,i ain't worried,45
2022-08-19,7,central cee,doja,44
2022-08-19,8,ksi ft tom grennan,ot over yet,43
2022-08-19,9,james hype/miggy dela rosa,ferrari,42
2022-08-19,10,harris/timberlake/halsey,stay with me,41
2022-08-19,11,nathan dawe ft ella henderson,21 reasons,40
2022-08-19,12,steve lacy,bad habit,39
2022-08-19,13,sigala & talia mar,stay the night,38
2022-08-19,14,bru-c,o excuses,37
2022-08-19,15,nicki minaj,super freaky girl,36
2022-08-19,16,luude & mattafix,big city life,35
2022-08-19,17,harry styles,late night talking,34
2022-08-19,18,joel corry & becky hill,history,33
2022-08-19,19,kate bush,running up that hill,32
2022-08-19,20,harry styles,as it was,31
2022-08-19,21,jax jones ft mnek,where did you go,30
2022-08-19,22,drake,massive,29
2022-08-19,23,burna boy,last last,28
2022-08-19,24,tiesto & charli xcx,hot in it,27
2022-08-19,25,burna boy ft ed sheeran,for my hand,26
2022-08-19,26,rosa linn,snap,25
2022-08-19,27,dj khaled/drake/lil baby,staying alive,24
2022-08-19,28,beyonce,cuff it,23
2022-08-19,29,cian ducrot,all for you,22
2022-08-19,30,headie one/cadabra/bandokay,can't be us,21
2022-08-19,31,post malone ft doja cat,i like you (a happier song),20
2022-08-19,32,chris brown,under the influence,19
2022-08-19,33,nicky youre & dazy,sunroof,18
2022-08-19,34,becky hill & david guetta,remember,17
2022-08-19,35,lizzo,about damn time,16
2022-08-19,36,diplo & miguel,don't forget my love,15
2022-08-19,37,cat burns,go,14
2022-08-19,38,latto/mariah carey/dj khaled,big energy,13
2022-08-19,39,drake ft 21 savage,jimmy cooks,12
2022-08-19,40,beyonce,alien superstar,11
2022-08-19,41,glass animals,heat waves,10
2022-08-19,42,tom santa,rainfall,9
2022-08-19,43,alesso/zara larsson,words,8
2022-08-19,44,tom grennan,remind me,7
2022-08-19,45,hstikkytokky & j fado,hold this,6
2022-08-19,46,ed sheeran,bad habits,5
2022-08-19,47,fred again/swedish house mafia,turn on the lights again,4
2022-08-19,48,ed sheeran,shivers,3
2022-08-19,49,tion wayne & la roux,iftk,2
2022-08-19,50,sam fender,seventeen going under,1
2022-08-26,1,lf system,afraid to feel,50
2022-08-26,2,eliza rose/interplanetary,b.o.t.a. (baddest of them all),49
2022-08-26,3,george ezra,green green grass,48
2022-08-26,4,beyonce,break my soul,47
2022-08-26,5,onerepublic,i ain't worried,46
2022-08-26,6,aitch & ed sheeran,my g,45
2022-08-26,7,david guetta/hill/henderson,crazy what love can do,44
2022-08-26,8,central cee,doja,43
2022-08-26,9,james hype/miggy dela rosa,ferrari,42
2022-08-26,10,nicki minaj,super freaky girl,41
2022-08-26,11,luude & mattafix,big city life,40
2022-08-26,12,harry styles,late night talking,39
2022-08-26,13,steve lacy,bad habit,38
2022-08-26,14,ksi ft tom grennan,ot over yet,37
2022-08-26,15,sigala & talia mar,stay the night,36
2022-08-26,16,harris/timberlake/halsey,stay with me,35
2022-08-26,17,nathan dawe ft ella henderson,21 reasons,34
2022-08-26,18,bru-c,o excuses,33
2022-08-26,19,joel corry & becky hill,history,32
2022-08-26,20,kate bush,running up that hill,31
2022-08-26,21,harry styles,as it was,30
2022-08-26,22,blackpink,pink venom,29
2022-08-26,23,rosa linn,snap,28
2022-08-26,24,chris brown,under the influence,27
2022-08-26,25,burna boy ft ed sheeran,for my hand,26
2022-08-26,26,jax jones ft mnek,where did you go,25
2022-08-26,27,burna boy,last last,24
2022-08-26,28,tiesto & charli xcx,hot in it,23
2022-08-26,29,nicky youre & dazy,sunroof,22
2022-08-26,30,cian ducrot,all for you,21
2022-08-26,31,dj khaled/drake/lil baby,staying alive,20
2022-08-26,32,post malone ft doja cat,i like you (a happier song),19
2022-08-26,33,headie one/cadabra/bandokay,can't be us,18
2022-08-26,34,becky hill & david guetta,remember,17
2022-08-26,35,beyonce,cuff it,16
2022-08-26,36,lizzo,about damn time,15
2022-08-26,37,cat burns,go,14
2022-08-26,38,tom grennan,remind me,13
2022-08-26,39,glass animals,heat waves,12
2022-08-26,40,fred again/swedish house mafia,turn on the lights again,11
2022-08-26,41,diplo & miguel,don't forget my love,10
2022-08-26,42,latto/mariah carey/dj khaled,big energy,9
2022-08-26,43,ghost,mary on a cross,8
2022-08-26,44,ed sheeran,bad habits,7
2022-08-26,45,beyonce,alien superstar,6
2022-08-26,46,alesso/zara larsson,words,5
2022-08-26,47,tom santa,rainfall,4
2022-08-26,48,ed sheeran,shivers,3
2022-08-26,49,hstikkytokky & j fado,hold this,2
2022-08-26,50,oxlade,ku lo sa - a colors show,1
2022-09-02,1,eliza rose/interplanetary,b.o.t.a. (baddest of them all),50
2022-09-02,2,lf system,afraid to feel,49
2022-09-02,3,elton john & britney spears,hold me closer,48
2022-09-02,4,onerepublic,i ain't worried,47
2022-09-02,5,george ezra,green green grass,46
2022-09-02,6,ksi ft tom grennan,ot over yet,45
2022-09-02,7,david guetta ft bebe rexha,i'm good (blue),44
2022-09-02,8,james hype/miggy dela rosa,ferrari,43
2022-09-02,9,david guetta/hill/henderson,crazy what love can do,42
