album_id,album_name,artist_name,release_date,album_artwork
30KqtKSWR8OQe0mB4EdepA,Lone Survivor (Original Motion Picture Soundtrack),Explosions In The Sky,2013-12-17,https://i.scdn.co/image/ab67616d0000b2737720e9fee5d7be232e4fac2f
4i5WP3FLoYnYOab9ir7aSu,"Progress, Vol. 1",Various Artists,2011-01-17,https://i.scdn.co/image/ab67616d0000b2735e2bc1c41203dd10ef63db91
6dGk3psXIRbF9zvquHHIke,Speedy Wunderground: Year 1,Various Artists,2014-05-26,https://i.scdn.co/image/ab67616d0000b273b401a21d613a8a8c9ca1081c
5papKtsNWh9DVNbZwYg8l5,Work That,Robert Armani,2017-05-05,https://i.scdn.co/image/ab67616d0000b273df71025a915d7d2580474c12
6SKv2Rr9Ww3IRiBdnPXciz,I Love Techno 2008,Boys Noize,,https://i.scdn.co/image/ab67616d0000b273c24a59139d2be58bf104cf6a
4fWotoq0R0Tev0QYEm84Bx,The Big Apple Bites Back,Joey Beltram,1998-08-02,https://i.scdn.co/image/ab67616d0000b273cdc5290f2ab2dd975ba1ce1b
0Nyb4zQtQlzN5JIgy8geyn,Cellisten 2.5,Ulrik Lundström,2017-05-11,https://i.scdn.co/image/ab67616d0000b2733d78c033233a09c68a9e713a
4QPbmEVlqSd6PTMIeLR6OO,SubBerlin (The Story of Tresor),Various Artists,2012-05-07,https://i.scdn.co/image/ab67616d0000b2733f24603bf48250ff19b2c3ce
1IYQWckVYFQl1Vt2llnHa8,70s Punk Classics,Various Artists,2018-02-07,https://i.scdn.co/image/ab67616d0000b273368d79a0e341a9c04a8aed56
6REUYYy5tQ3Z1JlAQAjmjU,80s Punk Classics,Various Artists,2018-06-27,https://i.scdn.co/image/ab67616d0000b273037820d207dec44c79a3b4f9
2IKQbqaZhhEnTI6ha9udxP,DJ-Kicks (Maceo Plex) [DJ Mix],Maceo Plex,2013-04-29,https://i.scdn.co/image/ab67616d0000b273d88802f2e7e62188888040a3
6NlhdusTOZaLLDOBphgkNF,Focus On: Boysnoize Records,Various Artists,2009-04-19,https://i.scdn.co/image/ab67616d0000b273cba29cc530f0027e5a584f03
0wKU4153oTf5Ne3Wbbcykd,Suicide (2019 - Remaster),Suicide,1977-12-28,https://i.scdn.co/image/ab67616d0000b2736f3c21dcc76950daea2661b0
54NUwj7U1MOhA1ZGbnhiMz,Dil Se (Original Motion Picture Soundtrack),A.R. Rahman,1998-07-08,https://i.scdn.co/image/ab67616d0000b2734e2aa94e199e50bc8e10646f
2Z0yypS9AyYAbuxzeOAMhx,DJ-Kicks (Motor City Drum Ensemble) [DJ Mix],Motor City Drum Ensemble,2011-07-04,https://i.scdn.co/image/ab67616d0000b273612d3ad65f7518b8fcc2286a
2oXa4JIw5tKAv6PVhSrhnp,Where Did He Come From? (Radio Edit),Sunday,2019-07-08,https://i.scdn.co/image/ab67616d0000b27309faf9ef597a9dcd2c06039a
57a0NSiO1Kawn5BfvDTidC,Surgeon (2014 Remaster),Surgeon,2014-09-15,https://i.scdn.co/image/ab67616d0000b2733384c33f2a075f700e6db7d3
12qwOiddomUzLkGTTysLqX,LF RMX 019,Various Artists,2019-10-28,https://i.scdn.co/image/ab67616d0000b2737aef54c860f1937c575ef5da
3k8ERuKCVV62pWW6xrpsuA,Tresor Records 20th Anniversary Mix (Mixed By Mike Huckaby),Mike Huckaby,2011-11-28,https://i.scdn.co/image/ab67616d0000b273ccfbe13b51f7b27ca8963671
