album_id,album_name,artist_name,release_date,album_artwork
0rzeLcOeysr7JOstIMeV8H,AMEB Piano For Leisure Series 1 Grade 4,Rebecca Chambers,2002-11-15,https://i.scdn.co/image/ab67616d0000b273efafe12034d49e405c6093ca
1ltVI90usp38HOd7QmSSD2,Frozen 2 (Banda Sonora Original en Español/Edición Deluxe),Various Artists,2019-11-14,https://i.scdn.co/image/ab67616d0000b273c8ec86817863761ceed1dfd3
25L8ck3KGcmCo3901ztPzR,Encanto (Original Motion Picture Soundtrack),Lin-Manuel Miranda,2021-11-19,https://i.scdn.co/image/ab67616d0000b273e1ac646ed6f25125e2a77229
5jDiPnxWrg9Pwu0wrrf1fn,Inception,Maksym Rzemiński,,https://i.scdn.co/image/ab67616d0000b2737504ee710566d200dfee77b0
2unbJ7dUr9mITQiMwWFqQD,Everytime We Touch (Premium Edition),Cascada,2010-02-12,https://i.scdn.co/image/ab67616d0000b273e0c8b75abb6704283aa645aa
0j1qzjaJmsF1FkcICf3hRu,Cassie (U.S. Version),Cassie,2006-08-07,https://i.scdn.co/image/ab67616d0000b273f4c4ee507c2558262869f415
7lZs5r4oQV2nutddffLrg0,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),Various Artists,2013-01-01,https://i.scdn.co/image/ab67616d0000b273a985e1e7c6b095da213eaa7c
3MnOoZGbCDAjLf8jOImSbg,The Lady Killer (The Platinum Edition),CeeLo Green,2010-11-09,https://i.scdn.co/image/ab67616d0000b273e0e33df58a7b008049dbefde
3bqEvlGHE4amqPGZtdMnep,Not Your Muse (Deluxe),Celeste,2021-01-29,https://i.scdn.co/image/ab67616d0000b273a724f0a2c23fdc0ef98201b8
6SisHkIpxo4JN5kRcBEv9Z,Come From Away (Original Broadway Cast Recording),‘Come From Away’ Original Broadway Cast,2017-03-10,https://i.scdn.co/image/ab67616d0000b27381d6b22bcf4d55fea85a2b59
1YO76vUS5WbkMfw4143Ewg,Ridin' (UK Radio Edit),Chamillionaire,2006-01-01,https://i.scdn.co/image/ab67616d0000b273e8bfb223bc976d20a2cf6439
5AgsHUKFxr5DApRCmulIqJ,The Hamilton Mixtape,Lin-Manuel Miranda,2016-12-02,https://i.scdn.co/image/ab67616d0000b2731025ac991316d6cbac978373
1wbY6VUchNsZLaDi22eD3J,Hercules (Original Motion Picture Soundtrack),Alan Menken,1997-01-01,https://i.scdn.co/image/ab67616d0000b273f6a713be4f418307ab7ffaf4
1hLsMn21FEUQoPoc05hXw8,LET THE WORLD BURN (with G-Eazy & Ari Abdul) [Remix],Chris Grey,2024-11-08,https://i.scdn.co/image/ab67616d0000b273206beee2738fb31c31264741
4Nott58lylIBXVbaUD37Cl,"The Road to Hell (Deluxe Edition, 2019 Remaster)",Chris Rea,1989-04-02,https://i.scdn.co/image/ab67616d0000b273649e2c0c6baeae5b212262ed
7uuzR6IeZUaKzeExKYkk2Y,"Reflection (2020) [From ""Mulan""]",Christina Aguilera,2020-08-27,https://i.scdn.co/image/ab67616d0000b2735bf3b99ff64196dd0fdd9856
2lkbTVYUYHXoXt17WXIAVc,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),Various Artists,2011-11-04,https://i.scdn.co/image/4aaa9fae84be9e79c1a58845784441d65327bcba
6lJrqUXdCpEINx1fi5EqMa,The Twilight Saga: Breaking Dawn - Part 2 (Original Motion Picture Soundtrack),Various Artists,2012-11-09,https://i.scdn.co/image/ab67616d0000b27333d6ad1275ae8ebe156686f5
